Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
RERE,26793,14.87338723,14.86518094,710.8322841,0,0,1197.14263
LOC105374121,27617,14.9267101,14.97481888,618.9958081,0,0,1154.573626
CIDEA,27812,14.69292339,14.7256903,594.0697325,0,0,1141.764792
SLC17A3,10257,14.95545457,14.92948156,577.3899737,0,0,1132.851559
ATP6V1C2,4610,14.85528269,14.82079752,574.8771972,0,0,1131.483882
ZNF768,26798,14.85705664,14.84687554,571.6176566,0,0,1129.699787
F3,20932,14.80773685,14.7472678,567.1316973,0,0,1127.225807
HTR5BP,4729,14.90771611,14.91159744,563.2879043,0,0,1125.088607
LINC00999,11036,14.72150334,14.69578593,539.0108324,0,0,1111.205703
GAK,11505,13.65421509,13.62838247,537.4536558,0,0,1110.291777
COMMD4,22616,14.84886789,14.84581595,531.3571254,0,0,1106.685411
LIN52,26796,15.02495012,14.95604611,511.4553743,0,0,1094.588866
LOC102724135,24228,6.436275862,6.425081268,509.3628478,0,0,1093.287193
PCOTH,843,14.85914005,14.8534974,507.9501424,0,0,1092.405107
FXN,26783,14.77950741,14.73898283,502.6080825,0,0,1089.045222
CD164,6593,6.543983292,6.544995287,501.9329854,0,0,1088.617856
MOB3A,23843,6.489645111,6.491970256,498.1246163,0,0,1086.195222
OR1J2,14301,6.613094753,6.584738893,494.7843662,0,0,1084.053752
GNG5,27804,6.434611111,6.425094105,494.673377,0,0,1083.982326
EXTL3,14599,14.56322911,14.57763058,491.1459031,0,0,1081.70317
CNPY3,9179,6.669060736,6.651068428,490.5110209,0,0,1081.291078
FAM174C,23147,6.469623793,6.443562215,490.0087221,0,0,1080.964634
LOC154449,1267,6.668947798,6.650918781,489.5171288,0,0,1080.644797
GAS2L2,9423,6.506779987,6.528117995,487.5199709,0,0,1079.341831
GATD3A,13139,6.499432324,6.499071129,483.7383256,0,0,1076.858744
URGCP,13507,6.468925126,6.462624795,483.3959925,0,0,1076.632927
NF1P1,2291,6.47946328,6.463024666,482.4089562,0,0,1075.980868
DNAH14,8355,6.542841442,6.564545045,482.2680061,0,0,1075.887635
OR8H1,16484,14.60468302,14.58421586,482.1330183,0,0,1075.798319
ANAPC11,21155,6.461986814,6.440821353,479.6801145,0,0,1074.170602
METRNL,25938,6.49795884,6.49562408,479.5677147,0,0,1074.0958
ARHGAP24,7575,6.50567189,6.497767311,479.5659678,0,0,1074.094637
P2RX1,18436,6.523589705,6.545363253,479.1969583,0,0,1073.848926
MTPN,21286,6.420572839,6.407550765,477.9076616,0,0,1072.988819
LRR1,125,6.450013216,6.458282803,477.8819395,0,0,1072.971634
UBLCP1,2532,6.463465973,6.463004626,477.0905554,0,0,1072.442419
TAF5L,17487,6.495062289,6.505156432,476.2692465,0,0,1071.892191
ADAMTSL4,17644,6.428620767,6.433463328,475.0621797,0,0,1071.081667
ZPBP2,13395,6.442487458,6.450806125,474.5611417,0,0,1070.744576
DES,27135,6.600922591,6.588435356,474.096933,0,0,1070.431921
HERC2P9,9405,6.540877824,6.540224882,473.1002445,0,0,1069.759512
KIF22,13127,6.521627861,6.501677012,472.8658618,0,0,1069.601166
HIPK2,26260,6.501417381,6.4858254,472.8460718,0,0,1069.587792
SHMT2,7272,6.560322075,6.554903761,472.6548269,0,0,1069.458521
MRPS5,21199,6.759800867,6.771216324,472.2135908,0,0,1069.160054
SPN,1482,6.419618727,6.413532701,472.1268426,0,0,1069.101339
OAS3,9839,6.549943461,6.539691296,471.8908096,0,0,1068.941523
CHRNA6,20395,6.504713584,6.51402686,471.7586834,0,0,1068.852024
TRPC4,18063,6.610370066,6.599440384,471.2297594,0,0,1068.493473
TBC1D22A,11571,6.621352361,6.62111619,470.8668299,0,0,1068.247196
RPL35P1,1654,6.439114943,6.417822936,470.664056,0,0,1068.109509
ST6GALNAC4,12732,6.278405628,6.284072152,470.3098063,0,0,1067.868814
TM2D1,7078,6.489901436,6.481776756,470.1725103,0,0,1067.775476
LRRC23,19871,6.665810374,6.659518131,470.0896336,0,0,1067.719119
RASD2,15723,6.603379007,6.576529688,469.3447256,0,0,1067.212098
PTTG1,12698,6.438409382,6.434874282,469.0988062,0,0,1067.044523
UBE2DNL,22391,6.533310165,6.52569878,468.9395196,0,0,1066.935931
ITGA10,15562,6.598840435,6.602809082,468.9392093,0,0,1066.935719
ETFRF1,17628,6.450428621,6.429015439,468.8453247,0,0,1066.871696
PLPPR1,7261,6.716919181,6.68320153,468.8314387,0,0,1066.862225
MARS2,16672,6.475849703,6.474891479,468.7193098,0,0,1066.78574
UTY,9693,6.546293999,6.561920633,468.5415129,0,0,1066.66442
MAGEC1,24646,6.445211689,6.452823933,468.1275827,0,0,1066.381783
EAPP,11434,6.518566906,6.512735189,468.0460766,0,0,1066.326098
PDIA6,4413,6.474694195,6.460699423,467.7432008,0,0,1066.119082
NFATC3,25377,6.450533675,6.45110277,467.6791295,0,0,1066.07527
CYP2B6,22310,6.553530987,6.575247478,467.4564729,0,0,1065.922969
FGFBP2,25877,6.549109801,6.53627549,467.3634053,0,0,1065.859286
HBS1L,18828,6.471635938,6.485319721,467.2890491,0,0,1065.808397
LRRC23,797,6.526261735,6.52397014,466.7679961,0,0,1065.451545
RBMY1E,11421,6.583699254,6.578202597,466.7604784,0,0,1065.446393
SDK1,23405,6.388766332,6.382033928,466.2632462,0,0,1065.10545
PNCK,2778,6.417162753,6.417724257,465.931265,0,0,1064.877598
NRDE2,16681,6.447558112,6.439321275,465.9011976,0,0,1064.856953
SLC9B1P1,23591,6.463701255,6.465796625,464.9770816,0,0,1064.221732
CRACR2B,5333,6.49042368,6.498263306,464.9712145,0,0,1064.217695
REEP3,25994,6.414208316,6.398117923,464.5481118,0,0,1063.926404
ZNF365,27693,6.435137612,6.433090225,464.4635168,0,0,1063.868129
BTBD3,10236,6.489300198,6.485527642,464.2783627,0,0,1063.740543
RBM17,15882,14.56355574,14.55939299,464.2659436,0,0,1063.731983
LINC01140,19436,15.01212634,14.93013345,463.9720583,0,0,1063.529354
TRNAU1AP,20960,6.350189662,6.341969338,463.8895014,0,0,1063.472408
IL21R,6185,6.649700721,6.639849386,463.8313301,0,0,1063.432275
SYNE2,1124,6.51277514,6.507375995,463.5476091,0,0,1063.236459
RASSF4,14842,6.489706805,6.490761159,463.5385173,0,0,1063.230182
GPR173,138,6.56418374,6.54379255,463.4250431,0,0,1063.151828
OR8H2,14368,6.571806078,6.563811677,463.319652,0,0,1063.079037
SLC4A1,17428,6.450339156,6.432562847,463.0734582,0,0,1062.908927
ANTXR2,23082,6.452357767,6.462085244,462.9960068,0,0,1062.855391
MIEN1,16510,6.693573029,6.682484144,462.996,0,0,1062.855386
TBXT,4786,6.429744047,6.413383837,462.7220191,0,0,1062.665928
CENPV,11613,6.413488908,6.414052713,462.4873443,0,0,1062.503555
TMEM59,10456,6.421186649,6.402587518,462.4496759,0,0,1062.477483
RHOXF2,19686,6.481670336,6.467494486,462.4199898,0,0,1062.456935
TXNDC11,25850,6.565968706,6.546241306,462.0125581,0,0,1062.174775
DOCK2,13082,6.395834605,6.410668252,461.9777172,0,0,1062.150634
LRRC2,3743,6.599697478,6.580767971,461.9515517,0,0,1062.132503
LINC00607,5496,6.377057291,6.362695305,461.9471916,0,0,1062.129481
PDXDC2P,22139,6.50647675,6.503388378,461.8546362,0,0,1062.065337
SRF,24194,6.581789028,6.550507782,461.8541965,0,0,1062.065032
LOC105369958,19227,6.44490184,6.424736813,461.662469,0,0,1061.932113
SLITRK3,17402,6.43161957,6.451734769,461.6431348,0,0,1061.918706
PSEN2,16176,6.381581275,6.375690054,461.5362096,0,0,1061.844548
KRT8P47,8479,6.450797835,6.447506678,461.3741879,0,0,1061.732144
LLPHP3,9233,6.466993335,6.458474944,461.0460669,0,0,1061.504377
ATG10,26278,6.417259659,6.40931534,460.8310731,0,0,1061.355043
TPT1,6221,6.488096448,6.474542552,460.8300223,0,0,1061.354313
OGDH,17527,6.608465962,6.592780312,460.5084068,0,0,1061.13078
OTUD1,22120,6.394195309,6.376309351,460.4953046,0,0,1061.12167
NDUFAF3,20040,6.435544609,6.419073589,460.0788925,0,0,1060.831993
GABARAPL2,11089,6.49575097,6.490320684,460.0625518,0,0,1060.82062
ADAMTS6,17403,6.475857016,6.462297273,459.8949221,0,0,1060.703924
CREB3L2,26014,6.481982576,6.501832566,459.7822546,0,0,1060.625465
PANX3,27781,6.465419507,6.459692884,459.7790511,0,0,1060.623233
LINC00472,19920,6.398161796,6.369217915,459.7646962,0,0,1060.613236
CD52,6637,6.519004893,6.506947379,459.7633959,0,0,1060.61233
ASB16-AS1,25829,6.36860022,6.378704465,459.7336857,0,0,1060.591636
H2AC16,4178,6.321972843,6.334012371,459.715065,0,0,1060.578665
SLC6A17,5686,6.395945924,6.40405142,459.647453,0,0,1060.531565
ARPC5,8356,6.412300145,6.412866565,459.6051805,0,0,1060.502112
GABRA2,23463,6.495391821,6.497325976,459.414788,0,0,1060.369425
AFAP1L1,20946,6.490837717,6.480561817,459.3876698,0,0,1060.350521
OPN5,16559,6.452951046,6.468895488,459.3254829,0,0,1060.307167
CASC15,19396,6.651885761,6.656703192,459.1125417,0,0,1060.158664
F11,9376,6.437549409,6.41728447,458.9602151,0,0,1060.052388
DHX35,15817,6.408220557,6.396669809,458.9150996,0,0,1060.020905
SUV39H1,24948,6.494365706,6.507211615,458.840721,0,0,1059.968993
REPS2,4033,6.530067316,6.518169139,458.6081673,0,0,1059.806625
SLC7A1,20266,6.317239797,6.294286229,458.6072934,0,0,1059.806015
PRDM4,13509,6.469736719,6.474257313,458.5423711,0,0,1059.76067
TMTC3,11394,6.652280374,6.621427586,458.4828968,0,0,1059.719125
SEPTIN11,9870,6.428633439,6.426650531,458.4024743,0,0,1059.662938
HAUS3,24320,6.476957885,6.457284921,458.3436229,0,0,1059.621814
NR2C2,23,6.392534757,6.383181813,458.1726655,0,0,1059.502323
NOXO1,7233,6.593967577,6.599373178,458.0787363,0,0,1059.43665
DPY19L2P2,10469,6.420178408,6.420749133,458.0112553,0,0,1059.38946
MKI67,21857,6.477477868,6.48055416,457.9382279,0,0,1059.338383
CASP8,63,6.50353326,6.4898585,457.9255909,0,0,1059.329544
FLJ16779,21043,6.475470521,6.472402266,457.5059548,0,0,1059.035864
CCDC179,18656,14.95362094,14.87073891,457.2994732,0,0,1058.891252
RNF144A,13094,6.412507169,6.383338197,457.2756229,0,0,1058.874544
BHMT2,14284,6.404232591,6.40676531,457.2224912,0,0,1058.83732
CHST6,27745,6.565477226,6.54365667,457.1828303,0,0,1058.80953
GRASP,7515,6.612159571,6.592992122,457.1774465,0,0,1058.805757
UVSSA,12431,6.462012851,6.458049855,457.176654,0,0,1058.805202
BRF2,15031,6.637959216,6.62837906,457.140358,0,0,1058.779767
LOC107986637,19206,6.395208156,6.381615676,456.960357,0,0,1058.653598
MASTL,22380,6.409030769,6.419611667,456.8895084,0,0,1058.603922
PRR30,16256,6.488927769,6.489995198,456.8661136,0,0,1058.587518
CLDN3,16203,6.446556083,6.426166915,456.8363986,0,0,1058.566679
SPRTN,8964,6.545742016,6.559402482,456.6796223,0,0,1058.456714
LYZL4,4529,6.490791409,6.477100049,456.6299208,0,0,1058.421844
ZNF700,4302,6.433602148,6.393155094,456.538286,0,0,1058.357543
SLC29A2,25043,6.551805208,6.560121632,456.5029515,0,0,1058.332745
TDRD12,20034,6.462478143,6.453107491,456.4999211,0,0,1058.330618
C1orf194,19282,6.561142176,6.557136429,456.4786158,0,0,1058.315665
SIX4,10401,6.394691933,6.371445943,456.4262662,0,0,1058.278919
ZNF613,15909,6.451771546,6.443352583,456.3967932,0,0,1058.25823
BSG,413,6.472416543,6.469995877,456.3636808,0,0,1058.234983
LOC105379332,2567,6.439371115,6.428913004,456.2732815,0,0,1058.17151
HINT3,123,6.557685789,6.553184184,456.2487039,0,0,1058.154251
PDCD10,16422,6.471996142,6.464356983,456.1785857,0,0,1058.105006
TEAD3,18426,6.415870792,6.407346748,456.0958484,0,0,1058.046888
FOXN3-AS1,16969,6.547916649,6.548523914,456.0180057,0,0,1057.992197
STAR,1519,6.53196962,6.546171286,456.0005299,0,0,1057.979918
REP15,18251,6.342248402,6.354795079,455.9303852,0,0,1057.930625
CDH16,25411,6.344051992,6.332549091,455.9081021,0,0,1057.914965
LOC101927531,17679,6.471555574,6.477762839,455.8690879,0,0,1057.887544
LOC100129603,17945,6.476441368,6.458299035,455.7301017,0,0,1057.789836
CLNK,949,6.68035833,6.657919441,455.6351448,0,0,1057.723063
TMEM65,24619,6.476083703,6.472098473,455.4834159,0,0,1057.616338
FOXP4,9923,6.455322947,6.443971752,455.2741434,0,0,1057.469073
MRPS18B,22877,6.405044718,6.381151177,455.2692344,0,0,1057.465618
VN1R1,15038,6.544464045,6.533419767,455.2590744,0,0,1057.458467
ANKRD16,6426,6.566972449,6.565572493,455.0503062,0,0,1057.31148
TEKT5,17803,6.406557546,6.402801449,454.9358031,0,0,1057.230831
METRNL,13145,6.616254434,6.613406119,454.7173797,0,0,1057.076927
FSCN2,11151,6.590570763,6.571252228,454.7155039,0,0,1057.075605
LINC01210,12990,6.438330769,6.429629237,454.7101987,0,0,1057.071866
DIPK1B,12865,6.455303241,6.429687888,454.5928299,0,0,1056.989133
ALG14,16027,6.580156234,6.562098872,454.5886515,0,0,1056.986187
FHOD1,22785,6.502764441,6.517494304,454.543879,0,0,1056.95462
CARF,1132,6.511608519,6.503948154,454.5141933,0,0,1056.933689
ADGRG7,13091,6.388597073,6.381921056,454.4915304,0,0,1056.917708
MORC2,21671,6.331649365,6.335067352,454.3301356,0,0,1056.803876
GRHL3,17312,6.475880326,6.455119512,454.1475829,0,0,1056.675069
SBDS,22540,6.369455657,6.362630302,454.0235097,0,0,1056.587493
ANO2,1778,6.360379875,6.356648468,453.6773909,0,0,1056.343051
ZNF516-DT,6881,6.403081864,6.407191355,453.6682095,0,0,1056.336564
KIF25,19110,6.453624083,6.443847831,453.6603592,0,0,1056.331018
ACKR1,25866,6.403397343,6.44245496,453.6026112,0,0,1056.290213
ZNF318,18688,6.492528673,6.501354546,453.5507334,0,0,1056.253551
RAB25,8564,6.28372413,6.279118319,453.5095839,0,0,1056.224468
FAM83B,27298,6.485051543,6.465340538,453.4759768,0,0,1056.200714
LRRC8C,27509,6.498512594,6.480857509,453.3828895,0,0,1056.134907
DPPA4,5387,6.591113946,6.60133728,453.3798231,0,0,1056.132739
GAGE2E,20696,6.548100997,6.567076613,453.3442738,0,0,1056.107603
DFFA,25905,6.517789679,6.497222363,453.2843628,0,0,1056.065239
NDUFA3,22321,6.48139184,6.476296632,453.0562422,0,0,1055.903873
KLLN,24383,6.631232117,6.650255084,453.0499112,0,0,1055.899393
ZFY,17977,6.432526834,6.428688931,452.8762342,0,0,1055.776479
SNAI2,3590,6.374376005,6.373912343,452.7669578,0,0,1055.699116
LAIR2,7427,6.506413349,6.478369044,452.7515786,0,0,1055.688227
SERPINA11,12754,6.445648595,6.425070434,452.6942826,0,0,1055.647654
EEPD1,18658,6.67982191,6.657233595,452.66268,0,0,1055.625274
ARSH,19015,6.492312127,6.472399965,452.5961125,0,0,1055.578125
F11R,11222,6.481198588,6.475471658,452.4697184,0,0,1055.488583
ZNF589,27855,6.505773589,6.525559753,452.3982926,0,0,1055.43797
MDFIC,9596,6.517429006,6.501976008,452.390624,0,0,1055.432536
LINC02345,13271,6.378478641,6.363606645,452.3030932,0,0,1055.370499
NR4A1,11356,6.522093531,6.517715513,452.220026,0,0,1055.311613
SELENOH,4931,6.62032973,6.600922655,452.2107699,0,0,1055.30505
DCN,15941,6.509926219,6.497210308,452.1587231,0,0,1055.268148
UTRN,6831,6.469419902,6.470731265,452.0736541,0,0,1055.207823
RANBP6,833,6.573264698,6.54718411,452.0646542,0,0,1055.20144
PSMC3IP,16752,6.491737569,6.485064386,451.9941083,0,0,1055.151403
COPB2,17157,6.731589888,6.727399697,451.974302,0,0,1055.137353
ENO2,21975,6.498483646,6.512705995,451.8501562,0,0,1055.049274
C12orf43,6208,6.533520306,6.509879307,451.8475994,0,0,1055.04746
TMEM106B,19535,6.322462734,6.326370208,451.8295835,0,0,1055.034676
ZBTB2,24198,6.580811882,6.558614579,451.8105632,0,0,1055.021178
INHBB,6502,6.46869314,6.460980236,451.7371621,0,0,1054.969084
FAM149A,645,6.547816792,6.534830027,451.6976929,0,0,1054.941069
NFKBIZ,22682,6.475906361,6.462085363,451.6912369,0,0,1054.936486
PM20D2,9399,6.522516978,6.521318121,451.6405225,0,0,1054.900484
GPR182,13211,6.399670808,6.407734274,451.6290608,0,0,1054.892347
SLU7,6483,6.534449602,6.544304398,451.6059081,0,0,1054.875909
ZNF672,12497,6.545275596,6.54154735,451.5541411,0,0,1054.839153
BUD13,25615,6.580891312,6.569722884,451.5426837,0,0,1054.831017
MAML2,3729,6.375192315,6.383845357,451.5101823,0,0,1054.807937
MYH15,23151,6.511205473,6.485757222,451.5088593,0,0,1054.806997
TAT,16380,6.427107169,6.410441047,451.5002361,0,0,1054.800873
NECAB3,9272,6.654492142,6.656736966,451.409927,0,0,1054.736731
ZFR2,18650,6.512974946,6.521087751,451.3993038,0,0,1054.729185
FOCAD,22442,6.527856308,6.518338396,451.396772,0,0,1054.727387
TTTY18,16688,6.552571445,6.531695874,451.3719918,0,0,1054.709784
SIGMAR1,7437,6.488789567,6.476425232,451.3578752,0,0,1054.699755
TEX13D,25284,6.626393467,6.612546085,451.265019,0,0,1054.633782
DOK7,21005,6.467938985,6.458089085,451.167974,0,0,1054.564817
NPAP1P7,9672,6.353331312,6.360525372,451.0577123,0,0,1054.48644
PIGR,8093,6.476296281,6.473132924,450.9736958,0,0,1054.426705
KRT76,3654,6.698135238,6.695471082,450.9184304,0,0,1054.387406
PLA2G3,27084,6.503272779,6.482570808,450.9121384,0,0,1054.382931
WNT2,9414,6.515645014,6.514444194,450.9111586,0,0,1054.382234
ABHD17A,6036,6.379889743,6.410109229,450.8725367,0,0,1054.354766
FAM177B,13179,6.706425938,6.706791051,450.7910803,0,0,1054.296826
DDHD2,7825,6.598879228,6.606384344,450.6013332,0,0,1054.161816
GSTM1,10094,6.451036868,6.471731858,450.566496,0,0,1054.137021
PDE9A,8,6.387423506,6.397097325,450.5414079,0,0,1054.119165
MTHFSD,16237,6.355018061,6.35192885,450.4556623,0,0,1054.058125
CCZ1B,6291,6.600249518,6.618417563,450.4367094,0,0,1054.044632
CD40LG,6712,6.525222562,6.528160642,450.2980358,0,0,1053.945884
LCE1B,23713,6.468609672,6.469725673,450.2848176,0,0,1053.93647
BRD7,2042,6.554626,6.556643582,450.2466249,0,0,1053.909267
PLA2R1,803,6.348289556,6.371131985,450.0475112,0,0,1053.767407
SPG21,2597,6.417582011,6.413431871,450.030631,0,0,1053.755378
GLIS1,13801,6.373733614,6.373266789,450.0173591,0,0,1053.745919
LRATD2,8317,6.406843312,6.398644025,449.9474705,0,0,1053.696107
LINC01602,8650,6.400107344,6.400961929,449.9098558,0,0,1053.669294
LOC101928622,6950,6.493858881,6.49224359,449.9005615,0,0,1053.662669
POMGNT2,18146,6.437759768,6.416870401,449.7110888,0,0,1053.527568
TMED7,13729,6.496985828,6.502105502,449.7075993,0,0,1053.525079
SLC30A2,16855,6.483405355,6.480486266,449.6092414,0,0,1053.454922
HMGN2P46,5736,6.534925107,6.519173075,449.5943416,0,0,1053.444293
RIC1,19679,6.360890452,6.355428689,449.4380794,0,0,1053.332795
ZNF136,4597,6.798193241,6.803609018,449.4065068,0,0,1053.310262
NRN1L,21237,6.532712064,6.511800602,449.3256738,0,0,1053.252565
DNAJB1,26249,6.559899843,6.550410352,449.2214015,0,0,1053.178121
POTEA,8169,6.563395345,6.556685293,449.1599697,0,0,1053.134254
PUS1,27696,6.436531155,6.435703237,449.1468547,0,0,1053.124888
MAPKAP1,24283,6.475205647,6.453016879,449.1402576,0,0,1053.120176
LINC02647,14112,6.369835506,6.354876914,449.121697,0,0,1053.10692
CTSB,11198,6.401822764,6.402597592,449.0775058,0,0,1053.075358
PTDSS1,24768,6.45509164,6.429941353,449.0517302,0,0,1053.056946
RBL1,27427,6.402818183,6.422358629,449.0218537,0,0,1053.035604
DCBLD2,8574,6.381083895,6.3829652,449.001528,0,0,1053.021084
CTH,6630,6.527801296,6.545951447,448.9947582,0,0,1053.016247
BOLA2B,14007,6.537880445,6.516936366,448.9854582,0,0,1053.009603
ARHGAP33,22581,6.542253933,6.50904103,448.9815295,0,0,1053.006796
NDN,16654,6.447867489,6.453016255,448.8149665,0,0,1052.887774
CXCL6,7378,6.424318016,6.398273253,448.7761322,0,0,1052.860017
RAD51AP2,11145,6.507100079,6.508181493,448.6997381,0,0,1052.805407
ELAC2,22344,6.65588236,6.652647301,448.6331127,0,0,1052.757771
CYP4Z1,3629,6.66481459,6.645050766,448.6286389,0,0,1052.754572
CDCP1,8765,6.501708107,6.501371643,448.6013888,0,0,1052.735087
BRICD5,10878,6.386485954,6.377931553,448.5795583,0,0,1052.719476
DRD5,14144,6.689591694,6.657338129,448.5711734,0,0,1052.71348
GLIS2,21574,6.657781677,6.630058973,448.5609422,0,0,1052.706163
LOC105371129,17285,6.428151797,6.436971034,448.5413141,0,0,1052.692125
ZNF74,17509,6.400660503,6.384136808,448.5327541,0,0,1052.686003
TMEM249,25921,6.359776084,6.356123085,448.4502921,0,0,1052.627021
KCNJ8,22860,6.625718612,6.601927836,448.2036121,0,0,1052.450508
SLC7A3,2747,6.382571272,6.377827772,448.174037,0,0,1052.429339
GRAPL,24322,6.517056599,6.516823834,448.0861354,0,0,1052.366411
AASS,6215,6.414992069,6.417581252,448.0688149,0,0,1052.35401
IRAIN,21621,6.381251803,6.366231296,448.0422654,0,0,1052.335
FCF1,24402,6.399469936,6.419979443,447.9839672,0,0,1052.293253
ASB3,11454,6.494953149,6.489800512,447.9428983,0,0,1052.263841
LOC107987276,5430,6.30415997,6.295071656,447.9291644,0,0,1052.254004
OCRL,22434,6.437520634,6.435486076,447.841451,0,0,1052.191175
IL34,13234,6.403329616,6.391212797,447.7634561,0,0,1052.135295
CHRNA3,23519,6.530520601,6.527583018,447.7031467,0,0,1052.09208
KRTAP1-1,799,6.450042868,6.425066422,447.6960612,0,0,1052.087002
RPL7P27,19034,6.507419436,6.521797797,447.6714832,0,0,1052.069388
PSMD3,807,6.365836444,6.364112674,447.6402144,0,0,1052.046978
PCDHGB4,24925,6.405553436,6.408135957,447.6247356,0,0,1052.035883
YAE1,15989,6.506461198,6.497691373,447.5952638,0,0,1052.014759
MZT1,12091,6.526708367,6.514512119,447.5750279,0,0,1052.000253
MPHOSPH8,1186,6.397720793,6.410770783,447.4647592,0,0,1051.921198
SYT6,8612,6.546687612,6.532975903,447.409128,0,0,1051.881306
LY6H,7619,6.406155956,6.395152654,447.3764783,0,0,1051.857892
URM1,3163,6.453899162,6.437044108,447.3583351,0,0,1051.844879
KCNJ4,7696,6.603304525,6.593798961,447.2883732,0,0,1051.794698
ZFAND2B,6515,6.651589404,6.626406623,447.2609717,0,0,1051.775041
RTN4RL2,12126,6.681924428,6.66628725,446.9512514,0,0,1051.552773
LINC02668,25036,6.640810166,6.65307291,446.9260209,0,0,1051.534659
PLOD1,22924,6.462941888,6.453807123,446.8666008,0,0,1051.491996
GAL,25851,6.36403931,6.375262564,446.810682,0,0,1051.45184
STX11,22816,6.422987586,6.433700277,446.7063142,0,0,1051.376879
GRXCR2,20831,6.457630405,6.454647289,446.6025324,0,0,1051.302321
LINC02731,8374,6.429388202,6.409700438,446.4696608,0,0,1051.206836
TRIM49D1,11555,6.493725886,6.474497148,446.4568729,0,0,1051.197645
RIOK1,1789,6.329071346,6.333970967,446.4527465,0,0,1051.194679
PCP4L1,13201,6.508799822,6.507836048,446.4462824,0,0,1051.190033
P2RY6,5956,6.549554602,6.557048371,446.4111893,0,0,1051.164808
NCK1,22751,6.378116721,6.387380181,446.3492946,0,0,1051.120313
DENND1A,3604,6.482890793,6.49721819,446.299183,0,0,1051.084283
NAT14,27504,6.540462495,6.525196171,446.2345413,0,0,1051.0378
NDFIP1,9457,6.444126346,6.436642376,446.1491776,0,0,1050.976405
F2RL2,4965,6.449121593,6.445403479,446.1393621,0,0,1050.969345
ZNF251,14609,6.466180433,6.488502384,446.1032445,0,0,1050.943365
SHANK2-AS3,15389,6.608616415,6.616211852,446.0984705,0,0,1050.93993
DNAJB14,13761,6.543451314,6.537816945,446.0444822,0,0,1050.90109
TMEM220,7929,6.399689462,6.395002227,446.0434449,0,0,1050.900344
VIPR2,13306,6.38971804,6.397342228,446.0385845,0,0,1050.896847
AFG3L1P,17727,6.440259179,6.426827688,445.9938901,0,0,1050.864688
GLA,6326,6.327060675,6.331963188,445.9668175,0,0,1050.845208
LXN,440,6.484271914,6.461011368,445.9183116,0,0,1050.810301
ZNF217,27849,6.363054855,6.357799538,445.9055214,0,0,1050.801096
FKBP10,27377,6.609796843,6.575409404,445.8808825,0,0,1050.783362
RNPC3,20888,6.263841004,6.279509641,445.8773412,0,0,1050.780813
AAAS,18108,6.512108418,6.507671251,445.8521822,0,0,1050.762705
OR1D4,24094,6.283601672,6.280942717,445.7832756,0,0,1050.713102
RELL2,20369,6.561472387,6.527914142,445.7303816,0,0,1050.67502
ENTR1,12909,6.552847958,6.554885717,445.6283847,0,0,1050.601572
KCNJ2,23837,6.662206098,6.662689667,445.61999,0,0,1050.595526
MARCHF11,27014,6.524368256,6.508612024,445.5896308,0,0,1050.573661
GGTLC1,3550,6.525189588,6.517141653,445.583034,0,0,1050.568909
TRIM55,7552,6.479916383,6.469302998,445.5297904,0,0,1050.530558
FTHL17,20516,6.627997668,6.611582929,445.4661908,0,0,1050.48474
GJA5,27012,6.512490133,6.503599445,445.4617808,0,0,1050.481562
FBXL12,26147,6.711212249,6.682586155,445.4536518,0,0,1050.475706
NCF2,21382,6.403412528,6.38885115,445.4529997,0,0,1050.475236
CRPPA,10956,6.364785801,6.359267035,445.3765142,0,0,1050.420124
SYNGR1,27780,6.330080855,6.311319873,445.3731554,0,0,1050.417703
ZFP42,1880,6.534968748,6.552469003,445.3073723,0,0,1050.370295
UPF3A,18183,6.70590164,6.711637446,445.2538996,0,0,1050.331752
JTB,25936,6.549867831,6.558970488,445.1583256,0,0,1050.262852
CCDC184,1404,6.537367456,6.523661574,445.1430939,0,0,1050.251869
TSLP,19217,6.411771742,6.411904769,444.9884316,0,0,1050.140333
CYP19A1,22642,6.551679655,6.566284966,444.9800902,0,0,1050.134317
PRR26,5026,6.488138566,6.507816993,444.9390731,0,0,1050.104729
ACBD4,810,6.44128856,6.448508062,444.8390164,0,0,1050.032542
GRINA,2473,6.305608389,6.290175929,444.7777623,0,0,1049.988341
RNU6-1265P,16702,6.476655141,6.475184946,444.7454769,0,0,1049.965041
STAC2,7583,6.460829622,6.45936157,444.7022145,0,0,1049.933816
SGCD,26986,6.559846387,6.575406261,444.6569523,0,0,1049.901145
FGF8,10042,6.602991275,6.610605424,444.5760123,0,0,1049.842711
UGT3A1,16818,6.379373743,6.403444267,444.5616186,0,0,1049.832319
ALDH7A1,20166,6.482502272,6.485908343,444.547308,0,0,1049.821986
TCL1A,12443,6.336837827,6.321486075,444.5281179,0,0,1049.808129
ARMH4,1060,6.433348818,6.418900912,444.5240115,0,0,1049.805164
GPATCH2,2987,6.412729993,6.421704062,444.4567163,0,0,1049.756566
PKP4P1,2197,6.620260568,6.635862591,444.3978816,0,0,1049.714072
TIGD3,20389,6.396594164,6.405440525,444.2713068,0,0,1049.622631
NR5A1,22448,6.543039076,6.562396316,444.1790901,0,0,1049.555994
C16orf46,15462,6.491214846,6.481860166,444.1466651,0,0,1049.53256
PKD2,26385,6.418298411,6.415238521,444.0890952,0,0,1049.490948
