Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
FOXK1,11330,-0.027573867,6.34828249,-1.322828505,0.186801521,0.895822662,-4.916575797
SRP9P1,2593,0.176798304,7.410777342,1.322740346,0.186830815,0.895822662,-4.916679182
SNORD14B,5165,0.021569143,6.250595409,1.322647483,0.186861676,0.895822662,-4.916788077
WRAP73,27429,0.024704974,6.58632812,1.322335413,0.186965413,0.895822662,-4.917153966
RPE,24991,0.025030649,6.584470434,1.322318594,0.186971005,0.895822662,-4.917173683
XRN2,15695,0.098222191,8.380880832,1.322305767,0.18697527,0.895822662,-4.91718872
GCNT2,7995,-0.160142713,9.23512696,-1.322179968,0.187017102,0.895822662,-4.917336187
PRIM2,991,-0.380410044,9.580143572,-1.322162421,0.187022937,0.895822662,-4.917356755
FAM86B1,73,-0.38319412,8.850274421,-1.322151227,0.18702666,0.895822662,-4.917369877
LINC02208,5995,-0.041883411,6.653246432,-1.322143532,0.187029219,0.895822662,-4.917378897
LTBP2,8605,0.054562963,6.982298198,1.322086928,0.187048044,0.895822662,-4.917445243
TMEM200B,15480,-0.055118251,6.629598793,-1.322059277,0.187057241,0.895822662,-4.917477653
PANK3,18991,-0.119884011,7.628612128,-1.322050855,0.187060042,0.895822662,-4.917487524
RPL13,5981,0.073599665,10.01596143,1.322024042,0.187068961,0.895822662,-4.917518951
FNDC3A,27633,0.079757643,6.869820051,1.321898488,0.187110726,0.895822662,-4.917666099
PPP1R1B,4110,-0.027508148,6.216983207,-1.321826904,0.187134542,0.895822662,-4.917749989
LOC101928156,9646,-0.049375187,6.614030061,-1.321791589,0.187146292,0.895822662,-4.917791374
NBPF10,17175,-0.085904901,11.93629257,-1.321789918,0.187146847,0.895822662,-4.917793331
RNF6,3028,-0.038324407,6.531412061,-1.321602886,0.187209085,0.895822662,-4.918012489
VTA1,9525,-0.036729032,6.488810202,-1.32151993,0.187236695,0.895822662,-4.918109684
ILDR2,11012,-0.075850424,11.93878359,-1.32141993,0.187269981,0.895822662,-4.91822684
NEIL3,18329,-0.393809146,8.79057303,-1.321373944,0.18728529,0.895822662,-4.918280713
SLC10A2,6008,-0.285283837,7.377182592,-1.321369427,0.187286794,0.895822662,-4.918286005
ANKRD65,8629,-0.0228155,6.480454594,-1.321196105,0.187344501,0.895822662,-4.918489034
ZFC3H1,18723,-0.436026182,10.54013884,-1.321164693,0.187354961,0.895822662,-4.918525827
MEX3D,24933,-0.02552996,6.519477991,-1.321040494,0.187396322,0.895822662,-4.918671295
SAXO1,27763,-0.104056417,7.157995768,-1.321039639,0.187396607,0.895822662,-4.918672295
RAX2,17382,-0.142386676,8.624183429,-1.321020117,0.187403109,0.895822662,-4.91869516
KCTD8,25627,-0.032811995,6.967911251,-1.320976246,0.187417721,0.895822662,-4.918746539
TMEM33,700,-0.025309303,6.371893664,-1.320924527,0.187434948,0.895822662,-4.918807108
GLTPD2,16541,-0.025031497,6.356051746,-1.32085751,0.187457273,0.895822662,-4.918885588
C16orf82,5555,-0.034076533,6.592294934,-1.320747489,0.187493927,0.895822662,-4.919014421
MKRN1,26774,-0.024957016,6.354884389,-1.320645372,0.187527953,0.895822662,-4.919133988
NMNAT3,15782,-0.025653965,6.65575685,-1.320601277,0.187542647,0.895822662,-4.919185616
MRRF,4162,-0.024665933,6.608307021,-1.320490276,0.187579641,0.895822662,-4.91931557
LRIT1,17344,-0.294345845,7.59380457,-1.32047995,0.187583082,0.895822662,-4.919327659
SERPINB9,16689,0.145605228,9.217813021,1.320380545,0.187616216,0.895822662,-4.919444028
WFIKKN2,22401,-0.040710468,6.68267528,-1.320199027,0.187676731,0.895822662,-4.9196565
DHX32,8011,0.100360146,9.181755622,1.320131849,0.187699131,0.895822662,-4.919735127
EEF1AKMT2,190,-0.071260108,6.613182967,-1.319998201,0.1877437,0.895822662,-4.91989154
NORAD,2735,-0.072134344,6.639566064,-1.319985647,0.187747887,0.895822662,-4.919906231
NMRK1,947,-0.071832966,7.281935122,-1.319905609,0.187774582,0.895822662,-4.919999894
INVS,5894,-0.132843849,6.893822184,-1.319894118,0.187778415,0.895822662,-4.920013341
OVOS2,7622,0.161066416,9.16601908,1.319729835,0.187833219,0.895822662,-4.92020557
CCT6P3,8483,-0.218306091,7.286606495,-1.319708967,0.187840181,0.895822662,-4.920229987
PGAM1,18987,-0.116104297,7.662665487,-1.319683447,0.187848695,0.895822662,-4.920259844
MYO5C,2186,0.0289037,6.604964732,1.319635195,0.187864795,0.895822662,-4.920316298
ANP32A-IT1,21260,0.043565373,6.551021018,1.319593896,0.187878576,0.895822662,-4.920364616
RAD54L,3041,-0.129475961,6.925857521,-1.319580617,0.187883007,0.895822662,-4.920380152
FAM220BP,7352,0.122846382,8.927294045,1.319560173,0.187889829,0.895822662,-4.920404068
HYAL1,15295,-0.075417537,6.747290811,-1.319513842,0.18790529,0.895822662,-4.920458269
FKTN,5212,-0.025326644,6.194570159,-1.319493241,0.187912166,0.895822662,-4.92048237
CXCL8,13579,0.024525415,6.498518692,1.319491875,0.187912621,0.895822662,-4.920483967
CACNB3,5250,-0.128195189,6.853033492,-1.319466698,0.187921024,0.895822662,-4.92051342
CEP162,27856,0.02331824,6.429381931,1.319456821,0.187924321,0.895822662,-4.920524975
TRA2B,5182,-0.02505592,6.178559692,-1.319318842,0.187970375,0.895822662,-4.920686374
AARD,19721,-0.077120761,9.862781502,-1.319315217,0.187971585,0.895822662,-4.920690614
C4orf3,12160,-0.114407502,10.03473969,-1.319254799,0.187991754,0.895822662,-4.920761282
FAM185A,6793,-0.034668574,6.918917502,-1.319241796,0.187996095,0.895822662,-4.920776491
GALNT15,22968,-0.041888112,6.971511998,-1.319234793,0.187998433,0.895822662,-4.920784682
MED24,12128,-0.249882097,7.741807018,-1.319208824,0.188007103,0.895822662,-4.920815054
LIMK1,19711,0.062741608,7.666940807,1.318926667,0.18810132,0.895822662,-4.921145025
LOC107987386,2360,-0.056368454,6.893391134,-1.318902945,0.188109243,0.895822662,-4.921172765
LINC02666,11890,-0.042153781,6.70087434,-1.318838934,0.188130623,0.895822662,-4.921247611
LRRC37A3,24789,0.095581105,7.225354992,1.31875616,0.188158273,0.895822662,-4.921344393
LOC105378234,21460,0.061794987,7.653053991,1.318748203,0.188160931,0.895822662,-4.921353696
C7orf61,25648,-0.098861118,7.618991452,-1.318728869,0.18816739,0.895822662,-4.921376301
FLG2,12683,-0.087613231,7.505527375,-1.318689904,0.188180407,0.895822662,-4.921421857
RAP2B,20816,-0.05070431,6.519819159,-1.318368788,0.18828771,0.895822662,-4.921797237
RNU6-386P,14516,0.025737321,6.324104769,1.318264057,0.188322717,0.895822662,-4.921919646
PLD6,24006,0.022817794,6.53771439,1.318207849,0.188341506,0.895822662,-4.921985339
NUTM2E,27937,-0.025048267,6.57486043,-1.318056385,0.188392145,0.895822662,-4.922162345
EFHD1,46,0.175995242,8.864499088,1.317876509,0.188452296,0.895822662,-4.922372529
BAAT,2064,-0.068611134,13.22455254,-1.317849377,0.188461371,0.895822662,-4.92240423
ZMAT2,19397,0.02867226,6.444604617,1.317805521,0.188476039,0.895822662,-4.92245547
CYTIP,14058,-0.040102995,6.817716733,-1.317798943,0.188478239,0.895822662,-4.922463156
GBP4,17766,0.024953431,6.630115359,1.317791773,0.188480637,0.895822662,-4.922471533
MIR124-2HG,22243,-0.123936501,10.13485131,-1.317646201,0.188529333,0.895822662,-4.922641602
IFNL3,8030,-0.116468692,9.83876965,-1.317514552,0.18857338,0.895822662,-4.922795388
CYB5R4,23271,-0.126372949,11.08251645,-1.317314909,0.188640189,0.895822662,-4.923028574
ADAM15,9067,-0.047858206,7.295500581,-1.316972144,0.188754935,0.895822662,-4.923428845
HOMEZ,7733,-0.14828093,7.260779163,-1.316915485,0.188773908,0.895822662,-4.923495001
FANCA,27262,0.032325904,6.508116939,1.31648025,0.188919695,0.895822662,-4.924003086
UGT2B15,1472,-0.182370107,9.294284019,-1.316211472,0.189009767,0.895822662,-4.92431677
LAMTOR5P1,17168,-0.143685241,10.28982796,-1.316168065,0.189024316,0.895822662,-4.924367423
CRYM,26292,-0.055015454,7.271280502,-1.316042047,0.189066561,0.895822662,-4.924514469
LRP4,4627,-0.049427041,6.718079416,-1.31603471,0.189069021,0.895822662,-4.92452303
HYDIN,19724,-0.025141062,6.412985803,-1.315882205,0.189120154,0.895822662,-4.924700963
ZNF215,14189,0.086933969,7.087858793,1.31571587,0.189175935,0.895822662,-4.924895008
SMARCA5,3150,0.380018452,7.51308957,1.315642606,0.189200509,0.895822662,-4.924980469
UNC5A,23996,0.060312309,6.611597171,1.315600284,0.189214705,0.895822662,-4.925029836
TMEM163,17375,0.08628851,7.0694169,1.315555175,0.189229837,0.895822662,-4.92508245
DGCR10,10649,0.396037609,7.638023096,1.315501469,0.189247854,0.895822662,-4.925145091
PSKH2,17462,-0.025556327,6.35966133,-1.315385659,0.18928671,0.895822662,-4.925280159
SNORD68,4277,-0.136805545,9.173894987,-1.315205775,0.189347076,0.895822662,-4.925489931
CGN,25118,0.187092021,11.88975009,1.31486671,0.189460897,0.895822662,-4.925885255
IL1A,17771,-0.120337959,8.000907775,-1.314735545,0.189504942,0.895822662,-4.926038158
FOXR1,23820,-0.108386122,6.397659344,-1.314395572,0.189619139,0.895822662,-4.9264344
FGG,16249,0.022562597,6.311235364,1.314171189,0.189694538,0.895822662,-4.926695867
MAGEH1,20205,0.143303345,10.73270845,1.314116269,0.189712996,0.895822662,-4.926759856
PITPNB,21194,0.166518226,8.622373609,1.313897721,0.18978646,0.895822662,-4.92701447
CSF2RA,2213,0.03022007,6.768116734,1.31376618,0.189830687,0.895822662,-4.927167698
LY6H,4817,-0.042359247,6.973737946,-1.313693341,0.189855181,0.895822662,-4.92725254
ATP6V0D2,23435,0.028164606,6.639725005,1.31344818,0.189937638,0.895822662,-4.927538065
ACSS2,11919,0.059098864,6.471579945,1.313383925,0.189959254,0.895822662,-4.927612889
ZDHHC4,28084,0.109925612,8.120493864,1.313289549,0.189991006,0.895822662,-4.927722785
CPM,24597,-0.029379709,6.482748228,-1.31323798,0.190008358,0.895822662,-4.927782831
NEUROD2,7374,-0.027732979,6.791406473,-1.313222294,0.190013636,0.895822662,-4.927801094
F2RL2,8490,0.123939635,9.713992891,1.312652835,0.190205326,0.895822662,-4.928463994
CYP4F26P,23035,-0.105824541,7.917461184,-1.312589672,0.190226597,0.895822662,-4.928537503
ALDH1L2,4617,0.022522868,6.560210085,1.31252455,0.190248529,0.895822662,-4.928613289
APOL3,6021,-0.103732347,6.991895438,-1.312507764,0.190254183,0.895822662,-4.928632824
SAT2,25277,-0.135057961,7.526332745,-1.312291746,0.19032695,0.895822662,-4.928884186
SIAH2,16259,0.190632727,8.728003912,1.312221415,0.190350645,0.895822662,-4.928966015
PTGIR,6004,-0.112416462,8.962354874,-1.312199386,0.190358068,0.895822662,-4.928991645
LRRC9,6491,0.102619822,6.947475559,1.312170442,0.190367821,0.895822662,-4.929025319
LRRC38,21952,0.188891992,8.922888253,1.312104729,0.190389964,0.895822662,-4.929101768
ALG2,16204,-0.114566369,9.023762523,-1.312082124,0.190397582,0.895822662,-4.929128066
SLC9A7,5625,-0.113451797,7.52981279,-1.312003,0.190424248,0.895822662,-4.929220112
OR4C12,5819,0.294565289,9.275277195,1.311979068,0.190432314,0.895822662,-4.929247951
MAGEA3,9284,-0.107084835,10.87537502,-1.311930271,0.190448761,0.895822662,-4.929304712
FLRT1,22471,0.090216592,7.00275128,1.311867251,0.190470003,0.895822662,-4.929378015
SWI5,19772,0.089080062,6.989756824,1.311852997,0.190474808,0.895822662,-4.929394595
POLRMT,20187,-0.026232415,6.662925012,-1.311795327,0.190494249,0.895822662,-4.929461672
WDR86,22878,-0.064731362,6.479549601,-1.311350587,0.190644225,0.895822662,-4.929978856
TH,17797,0.029283606,6.640375978,1.311222308,0.190687499,0.895822662,-4.930127998
ADPRHL1,19641,-0.109039347,9.32421945,-1.311150388,0.190711765,0.895822662,-4.930211609
FBXO32,14424,-0.021734712,6.514385322,-1.310782941,0.190835774,0.895822662,-4.930638714
ILKAP,16385,-0.114491265,9.747576324,-1.310738308,0.190850841,0.895822662,-4.930690585
CYB561D1,22070,-0.058290318,8.367781754,-1.310713602,0.190859181,0.895822662,-4.930719297
LINC01538,1624,0.02912582,6.571691164,1.31071198,0.190859729,0.895822662,-4.930721183
MTG2,1081,-0.055746381,7.183653005,-1.310599121,0.190897833,0.895822662,-4.930852335
MYL8P,15454,-0.035966669,6.707123527,-1.310467489,0.190942282,0.895822662,-4.931005288
TRIM10,5371,-0.127156677,9.231049712,-1.310460093,0.19094478,0.895822662,-4.931013882
USH1G,9429,-0.054384766,8.363084159,-1.310437325,0.19095247,0.895822662,-4.931040337
ZNF317P1,19400,0.032909396,6.648679067,1.310278747,0.19100603,0.895822662,-4.931224576
BPIFB1,8005,0.135869693,7.419084741,1.310253087,0.191014698,0.895822662,-4.931254387
LDHC,14724,-0.045019615,6.740845352,-1.310216407,0.191027089,0.895822662,-4.931296998
DDX5,4004,0.091991878,8.966043069,1.309863304,0.191146402,0.895822662,-4.931707145
FAM185A,2072,-0.090192338,13.60492493,-1.309702531,0.191200745,0.895822662,-4.931893853
SPEF2,26723,-0.058603841,6.761928534,-1.309554665,0.191250735,0.895822662,-4.932065554
MT1B,10037,-0.119826461,11.22228244,-1.309478262,0.191276569,0.895822662,-4.932154265
CLSPN,1562,0.145954715,7.837646902,1.309461343,0.19128229,0.895822662,-4.932173907
DACT3,17019,-0.083095902,10.25693123,-1.309449348,0.191286347,0.895822662,-4.932187835
RNU6-1078P,7665,-0.024233677,6.438162807,-1.309316387,0.191331312,0.895822662,-4.932342198
HOXA1,14906,0.027299406,6.660412127,1.309101694,0.191403935,0.895822662,-4.932591418
LINC02123,2921,-0.195355792,7.734449257,-1.308825622,0.191497351,0.895822662,-4.932911828
CES5A,23008,-0.030922768,6.612190455,-1.308781182,0.191512391,0.895822662,-4.932963399
MAF1,17072,-0.088077947,7.050706927,-1.308561015,0.191586918,0.895822662,-4.93321887
FBRS,4612,-0.0907315,8.023121726,-1.308478685,0.191614793,0.895822662,-4.93331439
DMAC2,5011,-0.090963522,8.033320412,-1.308477479,0.191615201,0.895822662,-4.933315789
PCYT2,20064,-0.106045944,7.102517422,-1.30833618,0.191663048,0.895822662,-4.933479713
CRADD,25638,0.254132666,9.965535855,1.308293797,0.191677401,0.895822662,-4.933528878
C8orf74,24107,-0.083052488,6.888622751,-1.308141098,0.191729121,0.895822662,-4.933706002
TUBB7P,10849,-0.039193957,6.88952229,-1.307963309,0.191789351,0.895822662,-4.933912201
ASTN1,8757,-0.02652199,6.771800382,-1.307927125,0.191801611,0.895822662,-4.933954165
TPT1P8,16424,0.12062031,10.12203268,1.307758132,0.191858877,0.895822662,-4.934150133
SZT2,24983,0.023011069,6.316295469,1.30760785,0.191909814,0.895822662,-4.934324382
METTL1,26645,-0.097108686,9.242514545,-1.307594931,0.191914193,0.895822662,-4.934339361
SLC6A20,20082,-0.093706821,10.83453229,-1.307570484,0.19192248,0.895822662,-4.934367704
LINC02873,652,-0.026400943,6.802905781,-1.307254762,0.192029528,0.895822662,-4.934733702
POLR3E,4971,0.348681656,8.091500331,1.306825325,0.192175204,0.895822662,-4.935231385
SLFN11,13459,-0.075827197,8.236398671,-1.306435199,0.192307614,0.895822662,-4.935683368
NUDT11,4613,0.110172152,6.66393477,1.306434265,0.192307932,0.895822662,-4.935684451
LOC107985269,15655,0.105642797,7.819253293,1.30638383,0.192325055,0.895822662,-4.935742873
SP110,13657,0.107877996,6.641302334,1.306363746,0.192331873,0.895822662,-4.935766137
FCF1,16444,0.107215199,6.626891686,1.306341966,0.192339268,0.895822662,-4.935791365
LOC101928424,12624,0.086354545,7.614773631,1.306140749,0.192407597,0.895822662,-4.936024418
GPIHBP1,25405,0.17915884,7.047736712,1.306062262,0.192434254,0.895822662,-4.936115313
C20orf202,1470,0.308707858,7.976677545,1.305916713,0.192483695,0.895822662,-4.936283858
RMI1,12637,0.076356235,6.808138161,1.30589427,0.19249132,0.895822662,-4.936309845
COX6A2,7866,-0.087076586,8.151440228,-1.305709141,0.192554222,0.895822662,-4.936524194
PANK2,14062,-0.024683037,6.358474688,-1.305699549,0.192557481,0.895822662,-4.936535298
PFN4,9190,-0.208110148,7.269878676,-1.305660589,0.19257072,0.895822662,-4.936580403
TRIM27,27158,0.025100619,6.506023196,1.305651637,0.192573763,0.895822662,-4.936590768
KIAA0040,16039,-0.143315842,6.404682913,-1.305615565,0.192586022,0.895822662,-4.936632528
CACFD1,11671,0.085250662,7.962662179,1.30545276,0.192641358,0.895822662,-4.93682099
CACNG6,7698,-0.130667496,10.41338183,-1.305415535,0.192654011,0.895822662,-4.936864078
GPR176,22311,-0.067296317,6.697169056,-1.305378759,0.192666513,0.895822662,-4.936906646
XRN1,24918,-0.09054221,8.805180211,-1.305279417,0.192700288,0.895822662,-4.937021626
AK2,9947,0.03467374,6.703482604,1.305194817,0.192729054,0.895822662,-4.937119537
LOC101926964,27925,-0.113514602,11.73033445,-1.305115602,0.192755992,0.895822662,-4.93721121
WIPI2,10744,0.201890566,9.165204294,1.305055649,0.192776381,0.895822662,-4.937280588
GAGE2E,1796,0.112675254,7.499763793,1.304935987,0.192817082,0.895822662,-4.937419052
ALYREF,28198,-0.10020909,8.850917318,-1.304892091,0.192832013,0.895822662,-4.937469841
IL25,21671,0.020325279,6.335067352,1.304803499,0.192862152,0.895822662,-4.937572342
UPK3A,27818,-0.092718538,11.93176273,-1.304650297,0.192914278,0.895822662,-4.93774958
MLEC,23170,0.028156687,6.812562909,1.304530215,0.192955143,0.895822662,-4.937888487
PAK1IP1,14020,-0.02492972,6.523882588,-1.304488435,0.192969363,0.895822662,-4.937936814
WFDC8,8692,-0.135536023,7.303322737,-1.304059371,0.193115437,0.895822662,-4.938433024
GCLM,28013,-0.341259271,8.737877931,-1.304052519,0.19311777,0.895822662,-4.938440946
IRX6,24592,0.140524758,10.73414543,1.303955202,0.193150913,0.895822662,-4.93855347
HAR1A,16790,-0.07651078,7.01567904,-1.303775221,0.19321222,0.895822662,-4.938761552
PRDM13,13003,0.075235998,6.756424189,1.303767701,0.193214782,0.895822662,-4.938770245
LOC100420587,21038,-0.113951792,7.756570087,-1.303764052,0.193216025,0.895822662,-4.938774464
ZC2HC1A,10170,0.029411798,6.351667568,1.303759762,0.193217487,0.895822662,-4.938779424
MORF4L2-AS1,11947,-0.076304429,6.974017106,-1.303738414,0.19322476,0.895822662,-4.938804103
AUP1,21192,0.113015664,9.287561699,1.303521981,0.193298506,0.895822662,-4.939054283
ZCRB1,15180,0.118115532,7.928568193,1.303459792,0.193319699,0.895822662,-4.939126161
C9orf135,5034,0.075773221,7.947196082,1.303273495,0.193383199,0.895822662,-4.939341465
PLA2G4C,12542,-0.108397685,8.01344912,-1.303252965,0.193390197,0.895822662,-4.939365189
NLGN4X,14357,0.171829608,7.620340508,1.303233804,0.19339673,0.895822662,-4.939387332
LINC01686,5580,-0.022005944,6.399111134,-1.303202596,0.193407369,0.895822662,-4.939423395
NELL1,10542,0.023074028,6.415277098,1.303173772,0.193417196,0.895822662,-4.939456702
SLA,27826,0.077977244,8.418422126,1.302881086,0.193517002,0.895822662,-4.939794871
NCKAP5L,11500,-0.121142688,8.9595634,-1.302545155,0.193631602,0.895822662,-4.940182913
RAB28,26230,-0.245197223,8.178583844,-1.30244797,0.193664765,0.895822662,-4.940295156
ZNF432,10421,-0.046248419,6.884125714,-1.302408781,0.193678139,0.895822662,-4.940340414
POLE,7520,-0.085922555,7.180081571,-1.302225756,0.193740608,0.895822662,-4.940551767
KLHL8,22402,0.178633123,9.443297662,1.302206781,0.193747085,0.895822662,-4.940573678
IRF9,27070,-0.027424117,6.321503207,-1.302117406,0.193777596,0.895822662,-4.940676873
EIF5P2,5038,-0.125325772,10.34061721,-1.301985242,0.193822722,0.895822662,-4.940829463
SPEF1,22701,0.038641341,6.426867323,1.301886083,0.193856583,0.895822662,-4.940943936
ZNF563,10159,-0.359221352,9.133871684,-1.30183098,0.193875402,0.895822662,-4.941007546
XKR6,15390,-0.111937581,8.34111206,-1.301795408,0.193887551,0.895822662,-4.941048608
CTPS2,20660,-0.065515326,8.134207913,-1.301638127,0.193941275,0.895822662,-4.941230149
TBL1Y,5778,-0.2043909,7.649939061,-1.301314366,0.194051901,0.895822662,-4.941603783
C8G,18445,0.0266414,6.460411612,1.301275553,0.194065166,0.895822662,-4.941648568
IZUMO4,6945,-0.145098675,8.679479979,-1.301170353,0.194101124,0.895822662,-4.94176995
PCYT2,11782,-0.172289215,7.487277447,-1.301050201,0.194142198,0.895822662,-4.941908571
ISCA1P6,6467,-0.171776316,7.457919113,-1.301047132,0.194143247,0.895822662,-4.941912112
AIRE,18673,0.646545266,12.41800956,1.300943037,0.194178837,0.895822662,-4.942032198
C4BPA,27489,-0.099510173,10.53698769,-1.300929354,0.194183516,0.895822662,-4.942047982
TMPRSS6,9677,0.643359776,11.96038179,1.300909908,0.194190165,0.895822662,-4.942070414
LRRC47,11717,-0.067580807,6.771426544,-1.300673361,0.194271063,0.895822662,-4.942343257
RNU12-2P,23156,0.09449684,8.396173332,1.300665555,0.194273733,0.895822662,-4.94235226
PCYT2,22982,0.162171411,9.118936051,1.300658265,0.194276226,0.895822662,-4.942360667
PTER,26978,-0.16384328,7.911888639,-1.300528502,0.194320616,0.895822662,-4.942510318
LENG8,2210,0.199051615,8.350014139,1.300520495,0.194323355,0.895822662,-4.942519552
IFIT1,23801,0.021793056,6.305576841,1.300494838,0.194332133,0.895822662,-4.94254914
TMSB15B,22729,-0.07867647,6.87477594,-1.300399414,0.194364782,0.895822662,-4.942659177
HDAC9,26435,-0.157158609,8.911669433,-1.300230532,0.194422574,0.895822662,-4.942853902
AJUBA,12608,0.237721883,8.504831294,1.300205614,0.194431102,0.895822662,-4.942882631
MMP17,10039,-0.118420621,7.516488062,-1.30011367,0.194462572,0.895822662,-4.942988631
OSBPL7,2233,-0.028422297,6.628366331,-1.29970323,0.1946031,0.895822662,-4.943461731
GGTLC1,16676,0.214208812,8.522714869,1.299644668,0.194623157,0.895822662,-4.943529222
HEATR6,15297,0.132026952,9.043404035,1.299566879,0.194649802,0.895822662,-4.943618866
FAM89B,25305,-0.050525588,6.772419455,-1.299476464,0.194680774,0.895822662,-4.943723053
FEM1C,21532,0.118013025,8.723800658,1.299434563,0.194695129,0.895822662,-4.943771335
DBX1,11746,0.122078768,8.754483902,1.299271059,0.19475115,0.895822662,-4.94395972
MARVELD3,24857,-0.054319305,6.788561585,-1.299225456,0.194766777,0.895822662,-4.944012259
PCGF3,6692,-0.048894111,6.735610564,-1.299187687,0.194779721,0.895822662,-4.944055771
SCGB3A1,15430,-0.076521972,6.820550439,-1.299184402,0.194780846,0.895822662,-4.944059555
IFI30,2198,-0.049389117,6.775124547,-1.299140715,0.194795819,0.895822662,-4.944109884
DCLRE1B,24075,-0.024510098,6.49356551,-1.298808487,0.194909706,0.895822662,-4.944492559
ATG16L2,9791,-0.070191414,11.40977013,-1.298402966,0.195048786,0.895822662,-4.944959526
GLYATL3,9018,-0.08138564,7.486807513,-1.298343027,0.195069349,0.895822662,-4.945028534
ANXA9,16311,0.026883794,6.785794819,1.298248982,0.195101616,0.895822662,-4.945136804
SNHG14,11442,0.117623303,6.788420298,1.298234042,0.195106742,0.895822662,-4.945154003
PTGER3,9632,0.305448696,7.412425751,1.298227878,0.195108857,0.895822662,-4.945161099
TMEM156,20726,0.306781683,7.400962519,1.298219021,0.195111896,0.895822662,-4.945171295
ITGA3,20655,-0.087448926,7.519367367,-1.298123049,0.195144829,0.895822662,-4.945281772
PITX1,6547,-0.087801389,7.417948416,-1.298041847,0.195172698,0.895822662,-4.945375242
DNAH10,20688,0.430177099,12.44546358,1.29778636,0.195260399,0.895822662,-4.945669285
GPRACR,14264,0.222987771,9.730012485,1.297702562,0.195289171,0.895822662,-4.945765717
FAM189A2,4234,-0.02967399,6.493263778,-1.297691883,0.195292838,0.895822662,-4.945778006
RPAP3,2671,0.147133584,10.16984514,1.297597057,0.1953254,0.895822662,-4.94588712
EIF5,22409,0.160634646,8.970847877,1.297589011,0.195328163,0.895822662,-4.945896379
CXorf65,4343,0.207544957,9.370359268,1.297549067,0.195341881,0.895822662,-4.945942339
LTBP4,570,-0.040913757,7.052113408,-1.297534857,0.195346761,0.895822662,-4.945958689
TMEM159,602,-0.060541524,6.734903431,-1.297515067,0.195353558,0.895822662,-4.945981459
KCNJ11,11061,-0.221565489,7.52459255,-1.297514552,0.195353735,0.895822662,-4.945982051
MFNG,19466,-0.059527575,6.707348926,-1.297497448,0.195359609,0.895822662,-4.94600173
PSMB10,8565,-0.09609868,8.51762051,-1.29745529,0.195374089,0.895822662,-4.946050235
PNO1,8037,0.275499055,8.207521629,1.297381066,0.195399585,0.895822662,-4.946135628
PYHIN1,13583,-0.022785711,6.32172354,-1.297194794,0.195463578,0.895822662,-4.94634991
NUF2,12762,0.256887585,8.01726459,1.297144841,0.195480742,0.895822662,-4.946407368
IL21R,13969,0.024193048,6.429612805,1.29712755,0.195486684,0.895822662,-4.946427257
AR,15725,-0.09456666,12.42732094,-1.297037398,0.195517664,0.895822662,-4.946530949
AFMID,1230,-0.037272787,6.971637996,-1.29694469,0.195549526,0.895822662,-4.946637573
SF3B6,20884,0.024088153,6.42779045,1.296940627,0.195550922,0.895822662,-4.946642245
POTEG,10556,0.143331143,10.13376635,1.29692609,0.195555919,0.895822662,-4.946658964
ADAMTS14,18643,0.021677815,6.326142622,1.296718723,0.195627202,0.895822662,-4.946897427
BRK1,6973,0.022065147,6.303885925,1.296675291,0.195642135,0.895822662,-4.946947368
RPS6KA1,24277,0.029312183,6.514267767,1.296546262,0.195686502,0.895822662,-4.947095722
FLVCR1-DT,23145,0.178633714,11.34343558,1.296370892,0.195746815,0.895822662,-4.947297335
LOC101927522,23832,-0.064456742,6.924267517,-1.296196434,0.195806828,0.895822662,-4.947497872
B4GALT4,6069,0.170764271,9.240388214,1.296090121,0.195843406,0.895822662,-4.947620064
NCAPH2,26650,0.315000207,8.352960684,1.296082862,0.195845903,0.895822662,-4.947628407
ARHGAP10,22718,0.192673783,11.9025251,1.295982836,0.195880323,0.895822662,-4.947743364
GAGE2E,21701,0.09676519,8.583312336,1.295676162,0.19598588,0.895822662,-4.948095759
YIF1B,11647,-0.117932846,8.112994044,-1.295528089,0.196036861,0.895822662,-4.948265878
SMPDL3B,25382,0.200406212,10.39447359,1.295200482,0.196149691,0.895822662,-4.948642195
OR52R1,6485,-0.103880617,8.537502829,-1.295150081,0.196167054,0.895822662,-4.948700081
PRKDC,7529,0.023046202,6.414460215,1.295036049,0.196206341,0.895822662,-4.948831041
FBXL22,16064,0.083918557,7.882662796,1.29475414,0.196303491,0.895822662,-4.949154748
RNA5SP223,25284,-0.021247178,6.612546085,-1.294522549,0.196383327,0.895822662,-4.949420625
SHOX2,1511,-0.076629616,6.864321676,-1.294483137,0.196396916,0.895822662,-4.949465866
LOC102724804,2326,-0.024738201,6.519577013,-1.294304133,0.196458643,0.895822662,-4.949671333
KLHL36,15125,-0.023257972,6.571856636,-1.294284281,0.19646549,0.895822662,-4.949694118
FAR2,24862,-0.150269507,8.065859194,-1.294242082,0.196480044,0.895822662,-4.94974255
ZAN,16990,0.023900944,6.347067586,1.294221031,0.196487305,0.895822662,-4.94976671
OR4N3P,10763,0.186101126,7.547095877,1.294214392,0.196489595,0.895822662,-4.94977433
KRTAP19-4,11781,-0.076984846,6.852510322,-1.294137982,0.196515951,0.895822662,-4.949862021
ITGB1BP1,14425,-0.223985004,7.339441617,-1.293894666,0.196599897,0.895822662,-4.950141226
