probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
2354_at,-2.601397707,8.174437585,-5.783976965,7.60777E-08,1.91918E-07,7.563052881,FOSB
2353_at,-2.473004225,9.174095015,-5.642218369,1.43607E-07,3.44575E-07,6.94696152,FOS
132203_at,2.205668117,5.329347506,7.905086296,2.83404E-12,2.48619E-11,17.51696569,SNTN
7153_at,2.154294562,7.681050347,5.39859793,4.20276E-07,9.2321E-07,5.907384938,TOP2A
2052_at,-2.147274442,10.09959892,-10.47182787,5.38782E-18,7.82724E-16,30.44602612,EPHX1
10403_at,2.095542988,6.328258786,6.911418328,3.85576E-10,1.67015E-09,12.70980306,NDC80
83540_at,2.093553022,6.142955703,8.214800534,5.92992E-13,6.91734E-12,19.05022489,NUF2
155465_at,2.091288727,8.257096555,6.464937684,3.26848E-09,1.10499E-08,10.62431279,AGR3
347_at,-2.072731847,9.897479455,-5.403320254,4.11711E-07,9.05464E-07,5.927295623,APOD
5125_at,2.058270696,7.77906858,6.709832198,1.01855E-09,3.92549E-09,11.76142181,PCSK5
1522_at,2.044219523,8.27991206,14.63939497,4.20228E-27,4.30398E-23,51.00498426,CTSZ
9383_at,2.029006697,7.262541616,9.597611994,4.93757E-16,2.40732E-14,26.00914391,TSIX
3726_at,-2.020753033,9.236174799,-7.853990036,3.6639E-12,3.05111E-11,17.26533431,JUNB
79801_at,1.983994258,5.281891638,8.508494168,1.33137E-13,2.07233E-12,20.51523966,SHCBP1
51473_at,1.960236348,7.492730377,8.576054275,9.43044E-14,1.57051E-12,20.85354529,DCDC2
9126_at,1.95796674,6.544499071,12.08836413,1.34218E-21,2.2542E-18,38.591682,SMC3
3832_at,1.955368664,5.760913362,5.973026087,3.22404E-08,8.75066E-08,8.396683136,KIF11
9787_at,1.944458927,6.352339513,5.445036856,3.43105E-07,7.65345E-07,6.103606266,DLGAP5
10926_at,1.936003745,7.241284407,7.872330469,3.34139E-12,2.83416E-11,17.3556084,DBF4
54443_at,1.924063307,5.784924676,6.299902021,7.10332E-09,2.2245E-08,9.868101891,ANLN
92747_at,-1.914818313,6.125710109,-3.793785238,0.00024841,0.000367316,-0.198078735,BPIFB1
126393_at,-1.889988302,7.507020698,-7.091892712,1.60278E-10,7.74689E-10,13.56752702,HSPB6
29070_at,1.888602788,6.439987628,9.103517656,6.30764E-15,1.82494E-13,23.50795519,CCDC113
1675_at,-1.887519974,8.798915834,-3.501938367,0.000679821,0.000960574,-1.141853648,CFD
55329_at,1.871860523,6.034514501,8.554920927,1.05051E-13,1.71327E-12,20.74767272,MNS1
11197_at,1.86518224,5.642154766,4.782968829,5.66532E-06,1.03921E-05,3.400568312,WIF1
23770_at,-1.860197583,7.326147759,-10.67142788,1.92238E-18,3.54757E-16,31.4581045,FKBP8
85457_at,1.854880718,7.646656592,9.446166514,1.07903E-15,4.45624E-14,25.24148751,CIPC
51203_at,1.847131987,7.359558793,6.068685121,2.07827E-08,5.85979E-08,8.823482444,NUSAP1
79184_at,1.838178909,7.10397035,11.32724923,6.56692E-20,2.98926E-17,34.77363603,BRCC3
114876_at,1.829474437,8.178412447,11.53950699,2.21111E-20,1.3465E-17,35.84220162,OSBPL1A
2146_at,1.826172726,6.953017914,6.905609088,3.96577E-10,1.71309E-09,12.68232613,EZH2
2149_at,1.823155889,6.869727123,7.427592226,3.0742E-11,1.85157E-10,15.18252555,F2R
7538_at,-1.81025123,10.65651279,-6.456836598,3.39605E-09,1.1434E-08,10.58699677,ZFP36
80006_at,1.80548502,5.287388905,9.047640976,8.40786E-15,2.29942E-13,23.22582933,TRAPPC13
23234_at,1.803401006,7.572923946,7.634778921,1.09774E-11,7.70338E-11,16.1905661,DNAJC9
727897_at,-1.801371561,7.326002707,-4.408574886,2.52279E-05,4.21174E-05,1.970876646,MUC5B
983_at,1.800804555,7.592397306,6.065209733,2.11181E-08,5.94288E-08,8.807919705,CDK1
83690_at,1.799249606,7.144815518,4.34000239,3.29039E-05,5.41237E-05,1.717550864,CRISPLD1
10631_at,1.795342519,7.303703692,4.229426188,5.02271E-05,8.0467E-05,1.314877051,POSTN
5589_at,-1.789618451,10.18797313,-12.07497466,1.43677E-21,2.2542E-18,38.52486903,PRKCSH
11234_at,1.789325002,6.494611924,9.317288896,2.09754E-15,7.61807E-14,24.58884931,HPS5
55165_at,1.787706379,6.250359655,5.630136256,1.51544E-07,3.61799E-07,6.894822783,CEP55
29889_at,1.774129888,7.083174855,8.810259714,2.84464E-14,6.1401E-13,22.02953965,GNL2
54841_at,1.773271033,6.943798995,10.1036798,3.61154E-17,3.25898E-15,28.5775202,BIVM
84455_at,1.770947276,6.366235968,10.36212269,9.49648E-18,1.19341E-15,29.88940171,EFCAB7
8815_at,-1.762865836,11.16882584,-11.52521369,2.37908E-20,1.35529E-17,35.77032888,BANF1
6674_at,1.761181498,5.673225651,7.751074139,6.13882E-12,4.70789E-11,16.75975692,SPAG1
101927057_at,1.757166649,6.406753209,6.482073983,3.01402E-09,1.02744E-08,10.70331281,LOC101927057
4001_at,1.751588364,7.621224387,6.563766677,2.04573E-09,7.26127E-09,11.08112261,LMNB1
23398_at,1.751244079,7.090313404,7.553597687,1.64485E-11,1.08412E-10,15.79464004,PPWD1
51157_at,-1.748867603,9.51270495,-9.743601593,2.32271E-16,1.37113E-14,26.74971011,ZNF580
10464_at,1.743341755,6.976963475,9.229852446,3.29152E-15,1.09989E-13,24.1464693,PIBF1
9493_at,1.73793193,5.053631949,5.893665446,4.63003E-08,1.2181E-07,8.045110088,KIF23
55769_at,1.736979946,7.766226011,6.0544384,2.21916E-08,6.21679E-08,8.759712728,ZNF83
891_at,1.735750457,7.008437799,5.415400154,3.90571E-07,8.62862E-07,5.978272256,CCNB1
23333_at,1.730759125,8.235960991,8.241001284,5.19205E-13,6.2014E-12,19.18051582,DPY19L1
10112_at,1.72261761,7.768505898,4.668997524,8.99406E-06,1.60079E-05,2.957244897,KIF20A
55120_at,1.722190936,8.508626732,7.640078688,1.0691E-11,7.53076E-11,16.21645435,FANCL
90865_at,1.719795175,6.630124126,8.382594322,2.52864E-13,3.48332E-12,19.88604153,IL33
216_at,1.719717246,9.422879184,5.920096355,4.10524E-08,1.09196E-07,8.161943787,ALDH1A1
201283_at,1.716576804,5.208936973,7.750566898,6.15443E-12,4.71809E-11,16.75726933,AMZ2P1
203427_at,1.714755453,5.968765581,8.175000947,7.25512E-13,8.11211E-12,18.85247349,SLC25A43
64151_at,1.714601689,6.213200994,6.703888216,1.04798E-09,4.02454E-09,11.73362164,NCAPG
3148_at,1.712791816,10.40689699,7.122221964,1.38196E-10,6.8032E-10,13.71242567,HMGB2
81555_at,1.70968103,8.099966027,11.55768366,2.01455E-20,1.28956E-17,35.93358337,YIPF5
6241_at,1.708649669,8.437540854,4.798351332,5.3201E-06,9.79744E-06,3.460927712,RRM2
55015_at,1.706577398,7.490174248,7.418147637,3.22136E-11,1.92943E-10,15.13676846,PRPF39
10562_at,1.700852632,5.758594696,3.665371139,0.000389409,0.000563522,-0.620523547,OLFM4
53340_at,1.700695134,7.254751167,8.524712954,1.22564E-13,1.93869E-12,20.59641392,SPA17
2878_at,-1.692329054,10.18478434,-2.361612635,0.020041035,0.024361793,-4.222304083,GPX3
58485_at,-1.690137852,9.90827065,-9.517262401,7.47622E-16,3.33645E-14,25.60177569,TRAPPC1
161582_at,1.689396655,5.709304813,8.921282406,1.60936E-14,3.89211E-13,22.58855499,DNAAF4
2162_at,1.688802904,8.62974303,5.745440921,9.04863E-08,2.25215E-07,7.394789317,F13A1
79624_at,1.687579217,9.032147435,7.396514672,3.58531E-11,2.10857E-10,15.03202767,ARMT1
730102_at,1.685060026,6.063790101,7.481379995,2.35475E-11,1.47102E-10,15.44344789,CRYZL2P
9592_at,-1.681044955,11.40408358,-8.585020745,9.00827E-14,1.5125E-12,20.89847787,IER2
5332_at,1.680941904,7.22454873,5.999270462,2.859E-08,7.8327E-08,8.51345205,PLCB4
55872_at,1.6790581,6.684308921,4.39131636,2.69786E-05,4.48745E-05,1.906861879,PBK
100499177_at,1.67778193,8.363343629,7.717770558,7.25213E-12,5.41768E-11,16.59652223,THAP9-AS1
AFFX-HUMRGE/M10098_5_at,1.676539409,11.10437754,5.188159139,1.0421E-06,2.13699E-06,5.030226826,NA
23136_at,1.675585932,6.444667053,9.329375964,1.97082E-15,7.25228E-14,24.65003008,EPB41L3
84263_at,1.67160585,6.715138219,9.912529677,9.70137E-17,6.75928E-15,27.6070898,HSDL2
29982_at,1.670717367,6.562257878,8.062553397,1.28138E-12,1.29045E-11,18.29486805,NRBF2
401190_at,1.670436039,4.620756593,7.466583488,2.53407E-11,1.57049E-10,15.37161483,RGS7BP
59277_at,1.665284348,6.259828178,6.118575374,1.65092E-08,4.761E-08,9.047353296,NTN4
2346_at,1.660390057,6.253632729,6.505302726,2.70006E-09,9.30016E-09,10.81053985,FOLH1
122553_at,1.65989632,7.043313272,7.567722383,1.53322E-11,1.02201E-10,15.86344135,TRAPPC6B
7699_at,1.656874148,7.230804353,7.497188227,2.17706E-11,1.37004E-10,15.52023883,ZNF140
57678_at,1.652587354,6.186610649,12.32095896,4.12083E-22,1.05514E-18,39.75002952,GPAM
8395_at,1.65081846,8.072007144,5.152206747,1.21468E-06,2.46474E-06,4.88239806,PIP5K1B
AFFX-HUMRGE/M10098_M_at,1.646483382,10.69232626,6.428652206,3.87937E-09,1.28501E-08,10.45732607,NA
57552_at,1.639238115,5.727716781,7.339531695,4.75109E-11,2.68547E-10,14.75658167,NCEH1
23075_at,1.632795869,6.691736116,7.682497709,8.65053E-12,6.29074E-11,16.42383913,SWAP70
121457_at,1.631434314,5.89224479,11.97765247,2.35795E-21,2.66953E-18,38.0388196,IKBIP
3357_at,1.630781048,7.716230428,5.925048969,4.01363E-08,1.06926E-07,8.183864755,HTR2B
8842_at,1.630690223,8.047428044,4.452661904,2.12389E-05,3.5816E-05,2.135180342,PROM1
64105_at,1.629725926,5.951108874,5.588043305,1.82706E-07,4.29833E-07,6.713641102,CENPK
8175_at,-1.622176569,8.567927598,-8.000030581,1.75682E-12,1.68407E-11,17.9855728,SF3A2
285203_at,1.621719547,6.427655191,7.527071238,1.87675E-11,1.20929E-10,15.66552933,EOGT
7571_at,1.620634939,5.978618924,8.589981046,8.78287E-14,1.48073E-12,20.92333809,ZNF23
8564_at,1.619332024,7.43544873,3.755420156,0.00028442,0.000417819,-0.325449787,KMO
64149_at,1.618231965,5.94737407,10.32856272,1.12948E-17,1.37972E-15,29.71908599,C17orf75
54505_at,1.617332046,8.148566652,7.764456302,5.74089E-12,4.45273E-11,16.82540029,DHX29
7184_at,1.614999694,9.411629894,7.267357817,6.78051E-11,3.67051E-10,14.4086648,HSP90B1
85403_at,1.614397179,6.677664879,9.952112377,7.90629E-17,5.78401E-15,27.80803131,EAF1
257218_at,1.614168959,6.920202039,7.556814532,1.61874E-11,1.07135E-10,15.81030605,SHPRH
1521_at,-1.613936635,8.625238707,-4.591129831,1.22879E-05,2.14693E-05,2.65837005,CTSW
3426_at,1.612975991,9.309776204,6.161421884,1.35389E-08,3.97322E-08,9.24030007,CFI
55783_at,1.612686032,7.585848933,8.638461935,6.85532E-14,1.2179E-12,21.16643692,CMTR2
972_at,-1.612134029,9.630464277,-8.763362576,3.61747E-14,7.39523E-13,21.79368774,CD74
4675_at,1.611819057,7.570455447,5.766505274,8.23072E-08,2.06413E-07,7.486693086,NAP1L3
8857_at,-1.611558563,7.728588606,-6.667575289,1.24696E-09,4.68503E-09,11.56399595,FCGBP
100505967_at,1.611140341,5.571590419,4.79992293,5.286E-06,9.73815E-06,3.467101451,LINC00645
51449_at,1.611060983,7.687948986,8.268577503,4.51401E-13,5.53351E-12,19.31773718,PCYOX1
79959_at,1.610061061,5.732042303,10.62349095,2.46203E-18,4.29858E-16,31.21513033,CEP76
1059_at,-1.609184289,8.095130127,-8.873591331,2.05571E-14,4.68921E-13,22.34831253,CENPB
56992_at,1.60862272,5.70830186,5.406349705,4.06307E-07,8.94634E-07,5.940073791,KIF15
5348_at,-1.607363555,8.355598011,-5.765377076,8.27263E-08,2.07337E-07,7.481766379,FXYD1
7272_at,1.606135913,5.63216848,5.264537905,7.51127E-07,1.57741E-06,5.346272146,TTK
81876_at,-1.604003409,9.127319739,-9.267668236,2.70882E-15,9.45273E-14,24.33775306,RAB1B
10210_at,1.601112833,7.485095882,9.033867354,9.02489E-15,2.43788E-13,23.15631397,TOPORS
6731_at,1.599261753,8.273589303,9.811049025,1.63918E-16,1.01441E-14,27.09198914,SRP72
3099_at,1.59736339,7.005726239,6.596969362,1.74671E-09,6.33042E-09,11.2352338,HK2
11179_at,1.595387175,6.396543202,10.00774665,5.93023E-17,4.69015E-15,28.09047354,ZNF277
8836_at,1.595093395,7.454126649,6.489014327,2.91662E-09,9.97511E-09,10.73533353,GGH
8038_at,1.595022869,7.502273084,4.895138844,3.57259E-06,6.7423E-06,3.843517826,ADAM12
4436_at,1.593056272,7.241949623,7.342033148,4.6928E-11,2.65912E-10,14.76865941,MSH2
8458_at,1.59202837,6.103070773,8.555164424,1.0492E-13,1.7125E-12,20.74889233,TTF2
55717_at,1.591473396,8.540123171,8.182055893,7.00041E-13,7.90062E-12,18.88751266,WDR11
9055_at,1.590029251,7.691069466,5.306700909,6.26258E-07,1.33226E-06,5.521879692,PRC1
6813_at,-1.58674128,8.306085568,-9.484387694,8.85881E-16,3.86093E-14,25.43515799,STXBP2
55643_at,-1.58467518,8.416511815,-10.47287623,5.35872E-18,7.82724E-16,30.45134428,BTBD2
84078_at,1.584486179,5.919412626,8.100180956,1.05948E-12,1.10613E-11,18.48126857,KBTBD7
56547_at,1.582665278,9.409793942,2.396378648,0.018327962,0.02238433,-4.143849044,MMP26
6016_at,1.58261155,6.644444471,11.04331747,2.82696E-19,8.64843E-17,33.34046693,RIT1
9015_at,1.58211827,5.092686234,9.688013509,3.09545E-16,1.70909E-14,26.46767316,TAF1A
26258_at,1.581309913,7.312754295,10.01821957,5.61771E-17,4.53044E-15,28.1436434,BLOC1S6
7123_at,-1.578843416,9.441136751,-3.991249584,0.000122029,0.000186945,0.472789907,CLEC3B
5965_at,1.578422673,7.367765558,9.707338533,2.80133E-16,1.56783E-14,26.56571571,RECQL
26275_at,1.575433912,8.546717902,7.416730134,3.24405E-11,1.93904E-10,15.12990246,HIBCH
109864269_at,1.573191064,7.139852865,7.571003884,1.50838E-11,1.00775E-10,15.87943076,MIR302CHG
84142_at,1.571712774,6.189604077,11.96838965,2.47187E-21,2.66953E-18,37.99252145,ABRAXAS1
28998_at,1.57061597,8.191882048,8.094316675,1.09136E-12,1.13192E-11,18.45220532,MRPL13
25975_at,1.570148131,8.032867067,5.824073238,6.34797E-08,1.62641E-07,7.738737636,EGFL6
6522_at,-1.569905156,8.166471733,-10.3488021,1.01732E-17,1.25534E-15,29.82180206,SLC4A2
6649_at,-1.569868916,7.4516784,-7.187151494,1.00552E-10,5.15569E-10,14.02332863,SOD3
2202_at,1.569531794,7.757188382,5.52455196,2.4193E-07,5.55074E-07,6.441737666,EFEMP1
1363_at,1.568865365,6.438376982,6.744723185,8.61545E-10,3.38837E-09,11.92480165,CPE
92154_at,-1.568204732,6.325635089,-10.80433634,9.68434E-19,2.15624E-16,32.13140616,MTSS2
2888_at,1.565075168,4.792649731,6.807027396,6.38439E-10,2.60254E-09,12.2173577,GRB14
4925_at,1.563939891,7.466143709,9.338220581,1.88297E-15,7.03845E-14,24.69480255,NUCB2
85313_at,1.563910443,7.098234709,7.458709312,2.63496E-11,1.62281E-10,15.33340499,PPIL4
5352_at,1.562268917,7.534704802,8.670721376,5.81267E-14,1.06978E-12,21.32831451,PLOD2
1499_at,1.560240848,8.748860221,9.594854162,5.00839E-16,2.42087E-14,25.99515891,CTNNB1
64431_at,1.557759348,7.144727984,8.584394046,9.03715E-14,1.51611E-12,20.89533712,ACTR6
9451_at,1.556951522,8.334157625,8.068330224,1.24453E-12,1.2614E-11,18.32347295,EIF2AK3
493869_at,1.556489276,8.341587481,8.527523412,1.20819E-13,1.917E-12,20.61048279,GPX8
7529_at,1.555978951,10.57820095,9.806852485,1.67511E-16,1.03042E-14,27.07069075,YWHAB
57639_at,1.554874573,8.254999107,4.650916747,9.67259E-06,1.71514E-05,2.887552728,CCDC146
3646_at,1.553825416,11.61359764,8.78191809,3.28938E-14,6.83365E-13,21.88698497,EIF3E
64854_at,1.55335511,6.153531215,10.6451684,2.2014E-18,3.95556E-16,31.32501303,USP46
51809_at,1.551495279,8.515256272,7.879623435,3.22114E-12,2.74924E-11,17.39151981,GALNT7
23190_at,1.551073544,8.470053364,8.820654059,2.69701E-14,5.86472E-13,22.08183759,UBXN4
55153_at,1.550991272,8.019287702,10.25848236,1.62246E-17,1.7868E-15,29.36338479,SDAD1
10569_at,1.548972921,7.055031318,9.658694018,3.60166E-16,1.93132E-14,26.31894004,SLU7
4232_at,1.548073352,9.579279419,5.010226368,2.21234E-06,4.30734E-06,4.304617047,MEST
26286_at,1.54662751,9.48650752,7.742077116,6.42165E-12,4.88818E-11,16.71564055,ARFGAP3
23015_at,1.546597082,10.55233557,4.7016532,7.88364E-06,1.4157E-05,3.083561848,GOLGA8A
951_at,-1.54604724,6.032335127,-7.699295897,7.95399E-12,5.85446E-11,16.50605058,CD37
583_at,1.543003046,7.622016514,8.777908586,3.35767E-14,6.94732E-13,21.86682281,BBS2
9397_at,1.542717994,6.384960726,8.606318614,8.07948E-14,1.39076E-12,21.00523564,NMT2
6366_at,-1.542708189,7.520356398,-5.739205934,9.30568E-08,2.30968E-07,7.367619305,CCL21
54103_at,1.542478145,6.997204674,6.073240151,2.03512E-08,5.74998E-08,8.843886197,GSAP
11147_at,-1.541999372,7.550987585,-8.789963474,3.15652E-14,6.64524E-13,21.92744576,HHLA3
440515_at,1.539650078,6.24626413,7.535410429,1.80055E-11,1.16933E-10,15.70610413,ZNF506
129531_at,1.539647397,7.965375996,8.08177446,1.16279E-12,1.19331E-11,18.39006192,MITD1
26271_at,1.537993536,6.63811777,7.775402152,5.43456E-12,4.25216E-11,16.87911471,FBXO5
7033_at,-1.537599037,7.848171461,-3.974814616,0.000129581,0.000198084,0.41599197,TFF3
133690_at,1.537391091,6.746152166,5.844490017,5.78768E-08,1.49407E-07,7.828431094,CAPSL
7368_at,1.536802781,6.757817974,7.252108018,7.30874E-11,3.90996E-10,14.33529305,UGT8
93594_at,1.53629011,5.628667332,11.17006689,1.47269E-19,5.58641E-17,33.98073513,TBC1D31
54431_at,1.535481123,7.710133861,7.138898117,1.27369E-10,6.34027E-10,13.79218583,DNAJC10
84930_at,1.534833947,5.278857224,8.547576373,1.09065E-13,1.76607E-12,20.7108885,MASTL
57103_at,1.534724931,6.59629007,9.333580744,1.92856E-15,7.15662E-14,24.67131475,TIGAR
374618_at,1.533992468,4.516698795,12.24015751,6.20768E-22,1.41287E-18,39.34812989,TEX9
5534_at,1.532244159,6.664882455,12.18209951,8.33537E-22,1.70742E-18,39.0590221,PPP3R1
23312_at,1.531646832,7.338716036,6.458180284,3.37455E-09,1.13691E-08,10.59318482,DMXL2
84081_at,1.531027764,7.384587899,9.347843992,1.79181E-15,6.7594E-14,24.74352107,NSRP1
26145_at,-1.530220382,7.787745742,-10.99159624,3.68953E-19,1.06432E-16,33.07899209,IRF2BP1
10769_at,1.52976741,7.852164342,6.765694574,7.78958E-10,3.1025E-09,12.02315978,PLK2
55591_at,1.529350121,7.220780465,8.619827545,7.54049E-14,1.31791E-12,21.07297244,VEZT
171424_at,1.52471259,7.239796965,7.692159815,8.24281E-12,6.03451E-11,16.47112023,SPA17P1
8910_at,1.524450639,7.646655419,6.610337548,1.6389E-09,5.98417E-09,11.29737186,SGCE
9847_at,1.52350316,8.939394842,7.788766051,5.08249E-12,4.01968E-11,16.94472166,C2CD5
8743_at,1.523374656,8.405609733,4.639046983,1.01447E-05,1.7925E-05,2.841897066,TNFSF10
27152_at,1.522829354,5.809565991,7.550500033,1.67039E-11,1.09703E-10,15.77955629,INTU
200728_at,1.521221021,6.146630618,11.45421875,3.42324E-20,1.84531E-17,35.41315282,TMEM17
55634_at,1.520211274,7.154864744,8.447743451,1.81473E-13,2.66091E-12,20.2114228,KRBOX4
126119_at,-1.518793388,7.782574897,-7.331944521,4.93234E-11,2.77566E-10,14.71995644,JOSD2
22976_at,1.518094844,7.592191953,9.816145659,1.59656E-16,9.9184E-15,27.11785603,PAXIP1
5929_at,1.517754321,6.108769301,11.1326461,1.78522E-19,6.53008E-17,33.79178413,RBBP5
5917_at,1.515927278,9.923254972,7.340852449,4.72023E-11,2.67097E-10,14.76295849,RARS1
10987_at,1.513432212,9.430397638,8.993158513,1.11254E-14,2.87743E-13,22.95092608,COPS5
178_at,1.513284724,8.244791985,8.263574646,4.63011E-13,5.64301E-12,19.29283577,AGL
23594_at,1.512878931,7.747787025,6.853179911,5.11015E-10,2.13625E-09,12.43472916,ORC6
23029_at,1.512726043,7.975880212,10.68154492,1.82459E-18,3.39772E-16,31.50937564,RBM34
8644_at,1.512417882,7.849454025,5.645794681,1.41336E-07,3.39446E-07,6.962405954,AKR1C3
10125_at,1.510816048,6.541473444,5.875311936,5.03269E-08,1.31458E-07,7.964133996,RASGRP1
9702_at,1.510545158,7.254660346,9.579491361,5.4219E-16,2.59141E-14,25.91725756,CEP57
23300_at,1.510057416,8.182801757,9.38500464,1.47933E-15,5.77572E-14,24.93168216,ATMIN
10262_at,-1.509842665,8.773109262,-11.22453658,1.11302E-19,4.55983E-17,34.25564943,SF3B4
63920_at,1.509205942,6.588317961,8.717482031,4.57561E-14,8.83382E-13,21.56312101,ZBED8
8520_at,1.509190144,8.599971956,7.869874777,3.38288E-12,2.86106E-11,17.34351814,HAT1
161882_at,-1.509036011,8.290725841,-9.099494451,6.43957E-15,1.85786E-13,23.4876356,ZFPM1
115106_at,1.507933981,7.859908464,7.290542561,6.04909E-11,3.30778E-10,14.52030879,HAUS1
153643_at,1.507515722,6.257154642,6.094954808,1.84121E-08,5.25576E-08,8.941253995,FAM81B
112942_at,1.503481602,7.937049669,8.281295891,4.23174E-13,5.25033E-12,19.38105565,CFAP36
1195_at,1.501850057,7.466900614,5.595885738,1.7646E-07,4.16716E-07,6.747342446,CLK1
143888_at,1.500778539,7.731124162,8.133990625,8.92932E-13,9.62675E-12,18.64891793,POGLUT3
4698_at,1.500321521,8.799287729,7.01214227,2.36447E-10,1.08816E-09,13.18753927,NDUFA5
8803_at,1.499877423,8.55579828,6.677830614,1.18726E-09,4.4788E-09,11.61186395,SUCLA2
9801_at,1.498750208,6.312412324,10.97057615,4.11137E-19,1.13807E-16,32.97269331,MRPL19
11335_at,1.496560872,9.869464672,8.389515832,2.44112E-13,3.3878E-12,19.92058849,CBX3
8317_at,1.496370016,6.673692945,7.325507364,5.09148E-11,2.84956E-10,14.68889195,CDC7
10199_at,1.493503644,8.005660466,6.454018228,3.44157E-09,1.15721E-08,10.57401917,MPHOSPH10
23262_at,1.491633972,7.965084258,8.323678928,3.41201E-13,4.42913E-12,19.59219725,PPIP5K2
91351_at,1.491569974,7.328628058,8.487658769,1.48064E-13,2.25498E-12,20.41099829,DDX60L
2006_at,-1.491518537,7.723082839,-6.461450842,3.3228E-09,1.12162E-08,10.60824893,ELN
6741_at,1.490737366,7.913939222,7.124270128,1.36819E-10,6.75161E-10,13.72221841,SSB
114883_at,1.490574632,9.531141026,6.935866519,3.42496E-10,1.50164E-09,12.82553213,OSBPL9
10635_at,1.49048333,6.412791318,6.143365861,1.47203E-08,4.28858E-08,9.158913774,RAD51AP1
160_at,-1.490159405,7.842784509,-10.73387556,1.39284E-18,2.79716E-16,31.77452809,AP2A1
57703_at,1.489481848,6.87728468,9.130683872,5.48474E-15,1.63466E-13,23.64518479,CWC22
10455_at,1.488776083,9.061322858,5.485713093,2.8704E-07,6.4869E-07,6.276242354,ECI2
92304_at,-1.488609311,7.057982029,-5.260278792,7.65017E-07,1.60494E-06,5.328577951,SCGB3A1
54762_at,1.487099527,7.276479434,3.326196406,0.001214131,0.001671276,-1.681407549,GRAMD1C
3597_at,1.486812804,7.020578291,10.43284762,6.58968E-18,9.05926E-16,30.24827159,IL13RA1
55552_at,1.48631806,6.237064731,9.640062333,3.9655E-16,2.06312E-14,26.22443433,ZNF823
29079_at,1.486213919,7.259053188,9.947979652,8.07701E-17,5.87364E-15,27.78705105,MED4
9541_at,1.486040293,6.732923505,8.261930048,4.66892E-13,5.68425E-12,19.28465054,CIR1
129401_at,1.484454518,7.353031935,7.946335073,2.30275E-12,2.10203E-11,17.72039021,NUP35
23116_at,1.482987547,7.964344158,8.366056569,2.75061E-13,3.73136E-12,19.803519,TOGARAM1
1062_at,1.482576439,6.099698646,6.488206978,2.92778E-09,1.00088E-08,10.73160791,CENPE
50484_at,1.481620497,7.086479915,7.830697906,4.11843E-12,3.36689E-11,17.15076294,RRM2B
379025_at,1.48145754,7.803316217,5.357949152,5.01582E-07,1.08483E-06,5.736402744,PSMA3-AS1
26019_at,1.480665623,7.87197839,7.939176313,2.38727E-12,2.1628E-11,17.68506754,UPF2
26060_at,1.479457886,7.316714471,10.46181095,5.67394E-18,8.07118E-16,30.39521112,APPL1
56204_at,1.478960168,8.62047595,6.586255466,1.83814E-09,6.62198E-09,11.18547029,FAM214A
29127_at,1.478623216,9.399010704,5.91794813,4.14562E-08,1.1017E-07,8.152438248,RACGAP1
2009_at,1.478523796,6.350859368,10.28494701,1.41505E-17,1.62402E-15,29.49771582,EML1
55012_at,1.477532688,7.913070097,7.998134458,1.7737E-12,1.6962E-11,17.97620145,PPP2R3C
6059_at,1.477443049,7.801211167,8.240454332,5.20648E-13,6.21501E-12,19.17779507,ABCE1
125950_at,-1.47721949,8.47111599,-10.49694778,4.73221E-18,7.23392E-16,30.57344853,RAVER1
7485_at,1.476756846,8.74258915,7.935493759,2.43194E-12,2.1926E-11,17.66690007,GET1
7791_at,-1.475904084,10.12903638,-8.778115592,3.35411E-14,6.94697E-13,21.86786373,ZYX
890_at,1.474687825,6.558503666,5.950614317,3.57178E-08,9.61045E-08,8.297163799,CCNA2
114801_at,1.473916114,9.092104006,7.53334917,1.81909E-11,1.17856E-10,15.69607376,TMEM200A
10196_at,1.47258841,6.540457714,8.056579767,1.32063E-12,1.32347E-11,18.26529346,PRMT3
57035_at,1.471436888,9.379694326,5.084835669,1.61625E-06,3.21462E-06,4.607026951,RSRP1
25946_at,-1.470736828,6.491871185,-11.80606929,5.6566E-21,4.63479E-18,37.18017738,ZNF385A
25934_at,1.470399495,8.452056814,7.32765357,5.03786E-11,2.82491E-10,14.69924818,NIPSNAP3A
9886_at,1.468611362,7.811865924,6.776979234,7.37811E-10,2.95278E-09,12.07613469,RHOBTB1
839_at,1.467828021,8.044909272,10.08716092,3.9335E-17,3.47283E-15,28.4936549,CASP6
5321_at,1.467642301,7.466085988,4.728487588,7.07175E-06,1.27939E-05,3.187787982,PLA2G4A
8061_at,-1.466904389,5.103426634,-5.109980314,1.45316E-06,2.91116E-06,4.709549842,FOSL1
93663_at,1.465945958,7.303942764,8.938315971,1.47458E-14,3.62174E-13,22.67439995,ARHGAP18
27340_at,1.465364302,7.253322996,11.08307523,2.30384E-19,7.61158E-17,33.54138102,UTP20
92667_at,1.465147498,7.862251034,8.017522464,1.60845E-12,1.55903E-11,18.0720484,MGME1
2271_at,1.464574738,6.946617439,8.729961062,4.29241E-14,8.38986E-13,21.62581545,FH
493812_at,1.462324375,4.470748268,15.3512604,1.37365E-28,2.81378E-24,54.34588484,HCG11
23350_at,1.4619626,7.753838982,7.875590151,3.2871E-12,2.79804E-11,17.37165844,U2SURP
