Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
RERE,26793,14.8748721,14.86518094,474.7726345,0,0,1063.088751
LOC105374121,27617,14.95497936,14.97481888,414.1756925,0,0,1021.119797
CIDEA,27812,14.70487628,14.7256903,397.0688022,0,0,1007.992665
SLC17A3,10257,14.93859471,14.92948156,385.1718543,0,0,998.48386
ATP6V1C2,4610,14.84775064,14.82079752,383.7337573,0,0,997.3122939
ZNF768,26798,14.85108207,14.84687554,381.5980382,0,0,995.5633594
F3,20932,14.77613906,14.7472678,377.9474172,0,0,992.5485533
HTR5BP,4729,14.80730034,14.91159744,373.6546373,0,0,988.961856
LINC00999,11036,14.69573417,14.69578593,359.3451586,0,0,976.6688671
GAK,11505,13.63721682,13.62838247,358.4884816,0,0,975.9158932
COMMD4,22616,14.81305144,14.84581595,354.0078364,0,0,971.9452161
LIN52,26796,14.95703887,14.95604611,340.0286485,0,0,959.194688
LOC102724135,24228,6.402587768,6.425081268,338.3945305,0,0,957.6670228
PCOTH,843,14.81683531,14.8534974,338.2657628,0,0,957.546303
FXN,26783,14.75315531,14.73898283,335.0654146,0,0,954.529843
CD164,6593,6.522988406,6.544995287,334.1375939,0,0,953.6494873
MOB3A,23843,6.511754644,6.491970256,333.8030219,0,0,953.3313809
OR1J2,27804,6.434520901,6.425094105,330.3601299,0,0,950.0377254
GNG5,14301,6.603484479,6.584738893,329.9586849,0,0,949.6512649
EXTL3,14599,14.60117315,14.57763058,328.8635753,0,0,948.594441
CNPY3,23147,6.440450676,6.443562215,325.7738504,0,0,945.5921104
FAM174C,9423,6.507268391,6.528117995,325.6118392,0,0,945.4338343
LOC154449,9179,6.620185124,6.651068428,325.1841808,0,0,945.0156268
GAS2L2,1267,6.619971633,6.650918781,324.5203104,0,0,944.3652504
GATD3A,2291,6.516586046,6.463024666,324.0198693,0,0,943.8740321
URGCP,13139,6.48075096,6.499071129,322.1332714,0,0,942.0148212
NF1P1,8355,6.543344574,6.564545045,322.1046734,0,0,941.9865481
DNAH14,16484,14.60705159,14.58421586,322.0419752,0,0,941.9245528
OR8H1,7575,6.51940747,6.497767311,320.9515704,0,0,940.844289
ANAPC11,13507,6.42599125,6.462624795,320.6906001,0,0,940.5851597
METRNL,25938,6.494208148,6.49562408,320.0916649,0,0,939.9895902
ARHGAP24,18436,6.524088534,6.545363253,320.0533956,0,0,939.9514951
P2RX1,125,6.457010137,6.458282803,319.4969088,0,0,939.3969883
MTPN,17487,6.518349959,6.505156432,319.2141038,0,0,939.1147911
LRR1,21155,6.428601476,6.440821353,318.6965266,0,0,938.5976292
UBLCP1,2532,6.462839864,6.463004626,318.5913108,0,0,938.4923874
TAF5L,21286,6.404624516,6.407550765,318.375081,0,0,938.2759865
ADAMTSL4,13395,6.449522856,6.450806125,317.2790218,0,0,937.1766247
ZPBP2,1482,6.450809519,6.413532701,316.8391612,0,0,936.7342904
DES,9405,6.544079733,6.540224882,316.1119376,0,0,936.0015279
HERC2P9,7272,6.565934209,6.554903761,315.929836,0,0,935.8177559
KIF22,18063,6.634700597,6.599440384,315.8664103,0,0,935.7537217
HIPK2,21199,6.768893751,6.771216324,315.7893332,0,0,935.6758865
SHMT2,27135,6.579650296,6.588435356,315.6025453,0,0,935.4871767
MRPS5,17644,6.389336807,6.433463328,315.3287807,0,0,935.2103786
SPN,20395,6.509118626,6.51402686,315.2746774,0,0,935.1556452
OAS3,9839,6.546057906,6.539691296,314.9626022,0,0,934.8397389
CHRNA6,12732,6.292508965,6.284072152,314.7992477,0,0,934.6742449
TRPC4,7261,6.746204145,6.68320153,314.4714783,0,0,934.3419047
TBC1D22A,11571,6.617453598,6.62111619,314.2805336,0,0,934.1481257
RPL35P1,19871,6.671008998,6.659518131,314.1914952,0,0,934.0577225
ST6GALNAC4,13127,6.484729735,6.501677012,314.0139978,0,0,933.8774224
TM2D1,22310,6.590651701,6.575247478,313.9564146,0,0,933.8189064
LRRC23,26260,6.463031024,6.4858254,313.9230154,0,0,933.7849609
RASD2,1654,6.428712684,6.417822936,313.8224807,0,0,933.6827584
PTTG1,9693,6.562386173,6.561920633,313.6819523,0,0,933.5398399
UBE2DNL,18828,6.502987496,6.485319721,313.5881359,0,0,933.4443896
ITGA10,22391,6.538813738,6.52569878,313.4423706,0,0,933.2960248
ETFRF1,15723,6.59503352,6.576529688,313.0530241,0,0,932.899372
PLPPR1,4413,6.488350557,6.460699423,313.0384666,0,0,932.884531
MARS2,15562,6.595613507,6.602809082,313.0251973,0,0,932.8710027
UTY,16672,6.473728044,6.474891479,312.92893,0,0,932.772838
MAGEC1,17628,6.439967994,6.429015439,312.6078677,0,0,932.4452132
EAPP,7078,6.460882493,6.481776756,312.5979705,0,0,932.435108
PDIA6,25377,6.454197989,6.45110277,312.5142361,0,0,932.3495998
NFATC3,12698,6.413212159,6.434874282,312.0588665,0,0,931.8841537
CYP2B6,11421,6.589423077,6.578202597,311.9943032,0,0,931.8181027
FGFBP2,797,6.530473499,6.52397014,311.9294896,0,0,931.751781
HBS1L,25877,6.542321536,6.53627549,311.8024304,0,0,931.6217225
LRRC23,24646,6.427612861,6.452823933,311.7826437,0,0,931.6014637
RBMY1E,11434,6.501228937,6.512735189,311.7504727,0,0,931.5685219
SDK1,2778,6.426335427,6.417724257,311.6142925,0,0,931.4290391
PNCK,23082,6.501245694,6.462085244,311.5520145,0,0,931.365229
NRDE2,20960,6.375518245,6.341969338,311.0416302,0,0,930.8417727
SLC9B1P1,25994,6.422819555,6.398117923,310.6622897,0,0,930.4521201
CRACR2B,14368,6.593505248,6.563811677,310.4470356,0,0,930.2307878
REEP3,15882,14.57535406,14.55939299,310.3085181,0,0,930.088272
ZNF365,16681,6.429651188,6.439321275,310.2852663,0,0,930.0643423
BTBD3,23591,6.452288438,6.465796625,309.9839618,0,0,929.7540802
RBM17,5333,6.474393193,6.498263306,309.7613797,0,0,929.5246734
LINC01140,23405,6.354738118,6.382033928,309.7326697,0,0,929.4950702
TRNAU1AP,1124,6.514764974,6.507375995,309.6721815,0,0,929.4326907
IL21R,27693,6.42280579,6.433090225,309.5948567,0,0,929.3529291
SYNE2,19686,6.495502332,6.467494486,309.4835597,0,0,929.2380872
RASSF4,11613,6.422722574,6.414052713,309.3141925,0,0,929.0632409
GPR173,4786,6.434724494,6.413383837,309.2656015,0,0,929.0130589
OR8H2,16510,6.689290255,6.682484144,309.0113654,0,0,928.7503613
SLC4A1,6185,6.631835985,6.639849386,308.9348744,0,0,928.6712791
ANTXR2,5496,6.385472301,6.362695305,308.9158679,0,0,928.6516256
MIEN1,3743,6.606480656,6.580767971,308.8287678,0,0,928.5615437
TBXT,19227,6.452728613,6.424736813,308.6930431,0,0,928.4211182
CENPV,25850,6.568104491,6.546241306,308.6527881,0,0,928.3794562
TMEM59,13082,6.396238428,6.410668252,308.5486337,0,0,928.2716346
RHOXF2,10236,6.457519154,6.485527642,308.5470946,0,0,928.270041
TXNDC11,17402,6.435124035,6.451734769,308.4736945,0,0,928.1940327
DOCK2,17527,6.625957042,6.592780312,308.3618912,0,0,928.0782195
LRRC2,10456,6.410572009,6.402587518,308.3338086,0,0,928.0491226
LINC00607,9233,6.475842923,6.458474944,308.3283036,0,0,928.0434184
PDXDC2P,19436,14.93758031,14.93013345,308.3223791,0,0,928.0372794
SRF,14842,6.463202684,6.490761159,308.3072273,0,0,928.0215785
LOC105369958,138,6.535153251,6.54379255,308.1269787,0,0,927.834735
SLITRK3,24194,6.574448267,6.550507782,308.1026462,0,0,927.8095033
PSEN2,27781,6.481960166,6.459692884,307.8463491,0,0,927.5436048
KRT8P47,23463,6.513747877,6.497325976,307.6845862,0,0,927.37566
LLPHP3,17428,6.417452143,6.432562847,307.684173,0,0,927.3752309
ATG10,16176,6.368499533,6.375690054,307.6024391,0,0,927.2903375
TPT1,20040,6.440558961,6.419073589,307.5004416,0,0,927.1843632
OGDH,8356,6.42158877,6.412866565,307.3892976,0,0,927.0688431
OTUD1,25829,6.375263129,6.378704465,307.3517093,0,0,927.0297647
NDUFAF3,11089,6.497746539,6.490320684,307.3445122,0,0,927.0222817
GABARAPL2,8479,6.431759457,6.447506678,307.2167109,0,0,926.8893725
ADAMTS6,4033,6.547847358,6.518169139,307.1127539,0,0,926.7812169
CREB3L2,16559,6.460067834,6.468895488,307.0961893,0,0,926.7639798
PANX3,21043,6.507275934,6.472402266,307.0434397,0,0,926.7090816
LINC00472,16969,6.59890839,6.548523914,306.9206625,0,0,926.5812645
CD52,9376,6.445412111,6.41728447,306.8883026,0,0,926.547567
ASB16-AS1,11394,6.665643197,6.621427586,306.81023,0,0,926.4662521
H2AC16,15817,6.41437317,6.396669809,306.778061,0,0,926.4327406
SLC6A17,6637,6.511941596,6.506947379,306.717645,0,0,926.3697932
ARPC5,19920,6.390730612,6.369217915,306.6945738,0,0,926.3457519
GABRA2,20946,6.48781519,6.480561817,306.656541,0,0,926.3061155
AFAP1L1,14284,6.431243714,6.40676531,306.641292,0,0,926.2902221
OPN5,23,6.405918182,6.383181813,306.6285889,0,0,926.2769816
CASC15,22120,6.374549663,6.376309351,306.5942439,0,0,926.2411805
F11,8964,6.57796863,6.559402482,306.4924112,0,0,926.1350054
DHX35,20266,6.319569353,6.294286229,306.3911792,0,0,926.0294192
SUV39H1,26278,6.387467873,6.40931534,306.3345989,0,0,925.970389
REPS2,10469,6.429512274,6.420749133,306.3248735,0,0,925.9602414
SLC7A1,13509,6.470637446,6.474257313,306.2775121,0,0,925.9108186
PRDM4,22139,6.460192517,6.503388378,306.2527978,0,0,925.8850254
TMTC3,22380,6.430883474,6.419611667,306.17142,0,0,925.8000794
SEPTIN11,24948,6.488439572,6.507211615,306.1545065,0,0,925.7824212
HAUS3,26014,6.462239519,6.501832566,306.1276632,0,0,925.754394
NR2C2,22785,6.55736658,6.517494304,306.1134654,0,0,925.7395688
NOXO1,18251,6.373090758,6.354795079,305.9712152,0,0,925.5909932
DPY19L2P2,6221,6.449804151,6.474542552,305.9462781,0,0,925.5649397
MKI67,123,6.583821589,6.553184184,305.9174659,0,0,925.5348346
CASP8,4178,6.297800431,6.334012371,305.8441539,0,0,925.4582194
FLJ16779,5686,6.370129287,6.40405142,305.7338328,0,0,925.3428907
CCDC179,12431,6.470316406,6.458049855,305.7151249,0,0,925.3233292
RNF144A,7515,6.61903228,6.592992122,305.6406749,0,0,925.2454696
BHMT2,7233,6.585949365,6.599373178,305.553239,0,0,925.1540034
CHST6,19396,6.627172638,6.656703192,305.4765225,0,0,925.0737277
GRASP,16203,6.454468837,6.426166915,305.4700398,0,0,925.0669433
UVSSA,20034,6.472721274,6.453107491,305.3540642,0,0,924.9455435
BRF2,17403,6.437555149,6.462297273,305.3215827,0,0,924.9115339
LOC107986637,25043,6.560808804,6.560121632,305.2918241,0,0,924.880372
MASTL,9870,6.409095566,6.426650531,305.2110246,0,0,924.7957459
PRR30,413,6.47815211,6.469995877,305.0499341,0,0,924.6269549
CLDN3,13094,6.405019158,6.383338197,305.0322785,0,0,924.6084495
SPRTN,15031,6.630368456,6.62837906,304.9494306,0,0,924.5215988
LYZL4,1519,6.539871223,6.546171286,304.9057167,0,0,924.4757627
ZNF700,949,6.690769036,6.657919441,304.7675156,0,0,924.3308061
SLC29A2,13145,6.637797984,6.613406119,304.6692095,0,0,924.2276519
TDRD12,21671,6.354467534,6.335067352,304.5152399,0,0,924.0660177
C1orf194,10401,6.387745854,6.371445943,304.490544,0,0,924.0400842
SIX4,6426,6.578068578,6.565572493,304.4162227,0,0,923.9620252
ZNF613,21857,6.44325484,6.48055416,304.215578,0,0,923.7511881
BSG,18688,6.520615151,6.501354546,304.2115825,0,0,923.7469881
LOC105379332,16422,6.462287376,6.464356983,304.1992164,0,0,923.7339887
HINT3,4302,6.417409111,6.393155094,304.1290526,0,0,923.6602214
PDCD10,25411,6.334893935,6.332549091,304.0360656,0,0,923.5624308
TEAD3,25866,6.42646727,6.44245496,304.0272938,0,0,923.5532042
FOXN3-AS1,8564,6.307653775,6.279118319,304.0271619,0,0,923.5530654
STAR,63,6.464898366,6.4898585,304.0061924,0,0,923.5310075
REP15,5387,6.617608462,6.60133728,304.0042228,0,0,923.5289357
CDH16,15909,6.43347152,6.443352583,303.937415,0,0,923.458649
LOC101927531,19206,6.368620835,6.381615676,303.9095957,0,0,923.4293763
LOC100129603,9923,6.452252096,6.443971752,303.9075704,0,0,923.427245
CLNK,17679,6.459303193,6.477762839,303.8731366,0,0,923.3910079
TMEM65,15038,6.540691164,6.533419767,303.8668666,0,0,923.3844091
FOXP4,18656,14.8782659,14.87073891,303.8658042,0,0,923.3832909
MRPS18B,16256,6.462023857,6.489995198,303.8503517,0,0,923.3670274
VN1R1,22321,6.508390805,6.476296632,303.8313914,0,0,923.3470707
ANKRD16,27745,6.53317946,6.54365667,303.8249114,0,0,923.3402498
TEKT5,24320,6.427679569,6.457284921,303.773243,0,0,923.2858581
METRNL,17803,6.405103501,6.402801449,303.7572949,0,0,923.2690674
FSCN2,2567,6.417628844,6.428913004,303.6906064,0,0,923.1988454
LINC01210,24619,6.461787256,6.472098473,303.520445,0,0,923.0195934
DIPK1B,11222,6.509363043,6.475471658,303.4924305,0,0,922.990072
ALG14,7427,6.529947848,6.478369044,303.4612307,0,0,922.9571905
FHOD1,12990,6.433467588,6.429629237,303.4462025,0,0,922.9413509
CARF,22877,6.389981286,6.381151177,303.3338675,0,0,922.8229249
ADGRG7,27855,6.530568653,6.525559753,303.2830861,0,0,922.7693746
MORC2,21975,6.531064314,6.512705995,303.278446,0,0,922.764481
GRHL3,16027,6.571382,6.562098872,303.1895842,0,0,922.6707494
SBDS,27509,6.506980238,6.480857509,303.1836856,0,0,922.6645265
ANO2,19282,6.524511296,6.557136429,303.1545949,0,0,922.6338347
ZNF516-DT,4529,6.452117461,6.477100049,303.1406357,0,0,922.619106
KIF25,20696,6.556225622,6.567076613,303.1390151,0,0,922.617396
ACKR1,3590,6.388118386,6.373912343,303.0296909,0,0,922.5020199
ZNF318,13091,6.376439963,6.381921056,302.9519488,0,0,922.4199471
RAB25,11151,6.572870418,6.571252228,302.8635331,0,0,922.3265789
FAM83B,11356,6.53939311,6.517715513,302.8136114,0,0,922.2738481
LRRC8C,13211,6.424651532,6.407734274,302.79521,0,0,922.2544089
DPPA4,24383,6.636230229,6.650255084,302.7948214,0,0,922.2539983
GAGE2E,18658,6.69030067,6.657233595,302.7823962,0,0,922.2408716
DFFA,9672,6.38588817,6.360525372,302.7799393,0,0,922.238276
NDUFA3,17945,6.442873387,6.458299035,302.7792112,0,0,922.2375068
KLLN,12754,6.453633194,6.425070434,302.7037781,0,0,922.1578017
ZFY,9272,6.681049029,6.656736966,302.6746348,0,0,922.1270021
SNAI2,19110,6.445496559,6.443847831,302.592896,0,0,922.0406015
LAIR2,9399,6.539394677,6.521318121,302.4060056,0,0,921.8429583
SERPINA11,18426,6.369573544,6.407346748,302.4029654,0,0,921.8397421
EEPD1,1132,6.486825001,6.503948154,302.3893755,0,0,921.8253652
ARSH,17977,6.431198417,6.428688931,302.3883199,0,0,921.8242483
F11R,19015,6.494221204,6.472399965,302.3525842,0,0,921.7864394
ZNF589,4931,6.627291348,6.600922655,302.3239294,0,0,921.7561187
MDFIC,22442,6.54624303,6.518338396,302.311847,0,0,921.743333
LINC02345,8093,6.500356862,6.473132924,302.2991188,0,0,921.7298632
NR4A1,1778,6.344828008,6.356648468,302.2449931,0,0,921.6725774
SELENOH,6036,6.402764673,6.410109229,302.1922544,0,0,921.6167491
DCN,25615,6.594232178,6.569722884,302.1715033,0,0,921.5947795
UTRN,16688,6.566831887,6.531695874,302.1022221,0,0,921.5214185
RANBP6,6881,6.383700551,6.407191355,302.0626159,0,0,921.4794718
PSMC3IP,24198,6.587605977,6.558614579,302.0505969,0,0,921.4667414
COPB2,12497,6.554915785,6.54154735,302.0119916,0,0,921.4258475
ENO2,25905,6.5010234,6.497222363,301.9446253,0,0,921.3544741
C12orf43,19679,6.39877815,6.355428689,301.9424553,0,0,921.3521746
TMEM106B,9414,6.532531165,6.514444194,301.9188561,0,0,921.3271676
ZBTB2,27298,6.465077133,6.465340538,301.9185122,0,0,921.3268031
INHBB,12865,6.417076719,6.429687888,301.7993805,0,0,921.200532
FAM149A,2042,6.578511273,6.556643582,301.7903524,0,0,921.1909607
NFKBIZ,3654,6.712009155,6.695471082,301.7670339,0,0,921.1662377
PM20D2,11145,6.551848035,6.508181493,301.7222411,0,0,921.1187413
GPR182,833,6.568964894,6.54718411,301.7112825,0,0,921.1071202
SLU7,13271,6.370452636,6.363606645,301.6879212,0,0,921.0823449
ZNF672,3729,6.377881809,6.383845357,301.6656805,0,0,921.0587561
BUD13,24402,6.451140351,6.419979443,301.5991673,0,0,920.9882004
MAML2,6831,6.462532447,6.470731265,301.5933586,0,0,920.9820379
MYH15,19535,6.318626902,6.326370208,301.5687085,0,0,920.9558849
TAT,16237,6.370433429,6.35192885,301.5639493,0,0,920.9508352
NECAB3,22540,6.332475919,6.362630302,301.4565672,0,0,920.8368774
ZFR2,27084,6.509777599,6.482570808,301.4402814,0,0,920.8195905
FOCAD,4597,6.826259932,6.803609018,301.3726601,0,0,920.747802
TTTY18,17157,6.719815818,6.727399697,301.3204743,0,0,920.6923885
SIGMAR1,27696,6.465531751,6.435703237,301.311644,0,0,920.6830111
TEX13D,645,6.539913348,6.534830027,301.2995801,0,0,920.6701991
DOK7,6502,6.458889283,6.460980236,301.2328209,0,0,920.5992906
NPAP1P7,6483,6.526108025,6.544304398,301.217389,0,0,920.5828972
PIGR,13801,6.3875598,6.373266789,301.1934454,0,0,920.55746
KRT76,8574,6.408696686,6.3829652,301.1606745,0,0,920.5226413
PLA2G3,6208,6.520407687,6.509879307,301.1581801,0,0,920.5199909
WNT2,10094,6.454651155,6.471731858,301.0768235,0,0,920.4335322
ABHD17A,24283,6.498416048,6.453016879,301.0309228,0,0,920.3847419
FAM177B,6712,6.530419631,6.528160642,300.9684639,0,0,920.3183384
DDHD2,8,6.388391708,6.397097325,300.9370893,0,0,920.2849768
GSTM1,21005,6.459748691,6.458089085,300.9283829,0,0,920.2757183
PDE9A,13729,6.509815036,6.502105502,300.9276789,0,0,920.2749696
MTHFSD,6291,6.602183018,6.618417563,300.9096818,0,0,920.2558305
CCZ1B,23151,6.497390283,6.485757222,300.897798,0,0,920.2431919
CD40LG,17285,6.456502394,6.436971034,300.8768841,0,0,920.2209482
LCE1B,16855,6.494428877,6.480486266,300.7794759,0,0,920.1173252
BRD7,21237,6.546990936,6.511800602,300.7354581,0,0,920.0704873
PLA2R1,18650,6.496394823,6.521087751,300.6969812,0,0,920.0295392
SPG21,6215,6.442614301,6.417581252,300.5286679,0,0,919.8503504
GLIS1,14007,6.552182606,6.516936366,300.5083005,0,0,919.8286597
LRATD2,17312,6.41612047,6.455119512,300.5009724,0,0,919.8208551
LINC01602,19034,6.540355837,6.521797797,300.4880373,0,0,919.8070785
LOC101928622,8169,6.573335283,6.556685293,300.423183,0,0,919.7379951
POMGNT2,11454,6.522344607,6.489800512,300.4177251,0,0,919.7321807
TMED7,16380,6.403251063,6.410441047,300.4126039,0,0,919.7267247
SLC30A2,7825,6.586697598,6.606384344,300.3759771,0,0,919.6877011
HMGN2P46,803,6.342821729,6.371131985,300.3027585,0,0,919.6096757
RIC1,27427,6.410962076,6.422358629,300.258075,0,0,919.5620489
ZNF136,9596,6.475231325,6.501976008,300.1703236,0,0,919.4684954
NRN1L,5736,6.531999385,6.519173075,300.12456,0,0,919.4196943
DNAJB1,16752,6.45383264,6.485064386,300.0991029,0,0,919.3925441
POTEA,1186,6.424327713,6.410770783,300.0795642,0,0,919.3717042
PUS1,23713,6.454587078,6.469725673,300.0682196,0,0,919.3596035
MAPKAP1,25284,6.595646183,6.612546085,299.9763239,0,0,919.2615647
LINC02647,14144,6.697416434,6.657338129,299.926081,0,0,919.2079495
CTSB,25921,6.368209453,6.356123085,299.8920855,0,0,919.1716669
PTDSS1,3604,6.522599398,6.49721819,299.8839836,0,0,919.1630194
RBL1,22682,6.436881823,6.462085363,299.8415538,0,0,919.1177275
DCBLD2,807,6.384462173,6.364112674,299.828641,0,0,919.1039424
CTH,24768,6.453082159,6.429941353,299.8032495,0,0,919.0768336
BOLA2B,12091,6.544923886,6.514512119,299.7446356,0,0,919.0142463
ARHGAP33,6950,6.477493737,6.49224359,299.7062982,0,0,918.973303
NDN,7378,6.423605247,6.398273253,299.6792985,0,0,918.9444647
CXCL6,13201,6.541252291,6.507836048,299.6431645,0,0,918.9058657
RAD51AP2,18146,6.422043523,6.416870401,299.603756,0,0,918.8637632
ELAC2,7437,6.448823938,6.476425232,299.5801499,0,0,918.8385405
CYP4Z1,22860,6.631128534,6.601927836,299.5746011,0,0,918.8326115
CDCP1,14112,6.36176546,6.354876914,299.5633317,0,0,918.8205693
BRICD5,24322,6.52288862,6.516823834,299.5195369,0,0,918.773767
DRD5,22581,6.534247153,6.50904103,299.4827516,0,0,918.7344499
GLIS2,6630,6.519584976,6.545951447,299.4811377,0,0,918.7327248
LOC105371129,11198,6.392216754,6.402597592,299.4637976,0,0,918.7141894
ZNF74,15941,6.455475014,6.497210308,299.4458034,0,0,918.6949536
TMEM249,2597,6.392438384,6.413431871,299.3728262,0,0,918.6169281
KCNJ8,3163,6.464602773,6.437044108,299.2611781,0,0,918.4975175
SLC7A3,15989,6.51371729,6.497691373,299.257279,0,0,918.4933465
GRAPL,3629,6.656538222,6.645050766,299.2419879,0,0,918.4769883
AASS,10956,6.403047607,6.359267035,299.2302045,0,0,918.464382
IRAIN,8317,6.379694099,6.398644025,299.2214659,0,0,918.4550328
FCF1,17509,6.393587442,6.384136808,299.2189943,0,0,918.4523884
ASB3,22344,6.646372903,6.652647301,299.1889647,0,0,918.4202581
LOC107987276,7696,6.613233642,6.593798961,299.1681313,0,0,918.3979652
OCRL,5956,6.572256258,6.557048371,299.1665081,0,0,918.3962283
IL34,13234,6.40596318,6.391212797,299.159229,0,0,918.3884388
CHRNA3,8765,6.491205535,6.501371643,299.111896,0,0,918.3377821
KRTAP1-1,8650,6.371136408,6.400961929,299.109586,0,0,918.3353097
RPL7P27,13179,6.662845535,6.706791051,299.1018544,0,0,918.3270344
PSMD3,24925,6.408411713,6.408135957,299.0769918,0,0,918.3004216
PCDHGB4,27780,6.364576552,6.311319873,299.0607878,0,0,918.2830756
YAE1,21574,6.645741645,6.630058973,299.027093,0,0,918.2470032
MZT1,4965,6.471936139,6.445403479,299.0056393,0,0,918.2240333
MPHOSPH8,21621,6.373151437,6.366231296,298.8426093,0,0,918.0494242
SYT6,25036,6.647857015,6.65307291,298.7936918,0,0,917.9970126
LY6H,13306,6.408551422,6.397342228,298.7622953,0,0,917.9633687
URM1,3550,6.550868468,6.517141653,298.7511396,0,0,917.9514135
KCNJ4,12909,6.576976732,6.554885717,298.7062015,0,0,917.9032502
ZFAND2B,26249,6.529369465,6.550410352,298.6136479,0,0,917.8040298
RTN4RL2,22816,6.42901786,6.433700277,298.610325,0,0,917.8004669
LINC02668,2747,6.366758265,6.377827772,298.5688951,0,0,917.7560415
PLOD1,18108,6.529628946,6.507671251,298.5609171,0,0,917.747486
GAL,2197,6.658475796,6.635862591,298.5017637,0,0,917.6840424
STX11,10878,6.362913737,6.377931553,298.4755302,0,0,917.6559021
GRXCR2,18183,6.730999868,6.711637446,298.4731809,0,0,917.6533819
LINC02731,12126,6.679139637,6.66628725,298.3694134,0,0,917.5420449
TRIM49D1,26147,6.72964645,6.682586155,298.3108004,0,0,917.4791382
RIOK1,11555,6.496447277,6.474497148,298.2886017,0,0,917.4553099
PCP4L1,799,6.434303009,6.425066422,298.2616121,0,0,917.4263363
P2RY6,23519,6.514222249,6.527583018,298.2497537,0,0,917.4136055
NCK1,20166,6.510740851,6.485908343,298.1816376,0,0,917.3404669
DENND1A,22434,6.417480997,6.435486076,298.1572847,0,0,917.3143141
NAT14,26986,6.58594621,6.575406261,298.1431091,0,0,917.2990896
NDFIP1,6515,6.634674151,6.626406623,297.9410525,0,0,917.0820002
F2RL2,5430,6.27775071,6.295071656,297.8937284,0,0,917.0311326
ZNF251,16654,6.406085355,6.453016255,297.7961832,0,0,916.9262562
SHANK2-AS3,7552,6.483861279,6.469302998,297.7256421,0,0,916.8503907
DNAJB14,20888,6.260612658,6.279509641,297.6231381,0,0,916.7401156
TMEM220,1880,6.538932027,6.552469003,297.5763224,0,0,916.6897372
VIPR2,22642,6.559808732,6.566284966,297.546113,0,0,916.6572244
AFG3L1P,27849,6.356750561,6.357799538,297.500385,0,0,916.6080031
GLA,23837,6.659187371,6.662689667,297.4698915,0,0,916.5751756
LXN,1789,6.314298285,6.333970967,297.4649364,0,0,916.5698409
ZNF217,5026,6.493985352,6.507816993,297.4177702,0,0,916.5190566
FKBP10,24094,6.276715801,6.280942717,297.3875402,0,0,916.4865031
RNPC3,15389,6.596291082,6.616211852,297.3686497,0,0,916.466159
AAAS,20369,6.553385507,6.527914142,297.3115816,0,0,916.404691
OR1D4,8612,6.513925751,6.532975903,297.3043101,0,0,916.396858
RELL2,810,6.445676494,6.448508062,297.2855501,0,0,916.3766483
ENTR1,3842,6.50398279,6.495867637,297.2254683,0,0,916.3119146
KCNJ2,6326,6.31227578,6.331963188,297.140391,0,0,916.2202263
MARCHF11,440,6.469277292,6.461011368,297.1153123,0,0,916.1931935
GGTLC1,6648,6.452162832,6.417652547,297.1002582,0,0,916.1769652
TRIM55,22448,6.551325447,6.562396316,297.0181232,0,0,916.0884087
FTHL17,6270,6.524654889,6.489927988,297.0160214,0,0,916.0861421
GJA5,20831,6.429302615,6.454647289,296.9525392,0,0,916.0176783
FBXL12,16818,6.380128123,6.403444267,296.9330217,0,0,915.9966261
NCF2,7929,6.378806514,6.395002227,296.9154992,0,0,915.9777245
CRPPA,20516,6.612787893,6.611582929,296.8193252,0,0,915.87396
SYNGR1,2834,6.483663712,6.502833133,296.8044868,0,0,915.8579473
ZFP42,25814,6.531014359,6.522559733,296.79743,0,0,915.8503317
UPF3A,22924,6.42699753,6.453807123,296.7774902,0,0,915.828812
JTB,18008,6.499814874,6.503862427,296.7361305,0,0,915.7841704
CCDC184,25811,6.616855387,6.604108935,296.7334898,0,0,915.7813199
TSLP,7996,6.54169757,6.539398383,296.7201033,0,0,915.7668696
CYP19A1,27014,6.505195609,6.508612024,296.7099766,0,0,915.7559377
PRR26,1404,6.524596211,6.523661574,296.7054762,0,0,915.7510793
ACBD4,8374,6.397668815,6.409700438,296.7011551,0,0,915.7464144
GRINA,20389,6.395763641,6.405440525,296.665506,0,0,915.7079263
RNU6-1265P,27012,6.493474809,6.503599445,296.6304359,0,0,915.6700585
STAC2,6772,6.377868011,6.357312175,296.6059361,0,0,915.6436014
SGCD,27377,6.583497907,6.575409404,296.594178,0,0,915.6309032
FGF8,13761,6.514734397,6.537816945,296.5809073,0,0,915.6165708
UGT3A1,21382,6.383256366,6.38885115,296.5567905,0,0,915.5905226
ALDH7A1,2473,6.294239845,6.290175929,296.5067178,0,0,915.5364329
TCL1A,17727,6.411114964,6.426827688,296.5065611,0,0,915.5362636
ARMH4,3815,6.423085933,6.392747152,296.5017374,0,0,915.5310524
GPATCH2,18720,6.561531551,6.566078717,296.4730962,0,0,915.5001086
PKP4P1,27244,6.399468612,6.352291207,296.4616669,0,0,915.4877595
TIGD3,16702,6.464120216,6.475184946,296.4458471,0,0,915.4706658
NR5A1,7583,6.448323593,6.45936157,296.4169309,0,0,915.4394186
C16orf46,2511,6.481020314,6.445230184,296.3653785,0,0,915.3837023
PKD2,19217,6.393994317,6.411904769,296.3589809,0,0,915.3767873
LOC105377891,10042,6.590632208,6.610605424,296.3517924,0,0,915.3690172
