Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
RERE,26793,-44.60736702,14.86518094,-1260.321397,0,0,1300.824357
LOC105374121,27617,-44.87789811,14.97481888,-1100.20491,0,0,1274.871029
CIDEA,27812,-44.14319069,14.7256903,-1055.140744,0,0,1266.284687
SLC17A3,10257,-44.80865237,14.92948156,-1022.701667,0,0,1259.695559
ATP6V1C2,4610,-44.4996014,14.82079752,-1018.0468,0,0,1258.720355
ZNF768,26798,-44.54632117,14.84687554,-1013.216284,0,0,1257.700235
F3,20932,-44.29846758,14.7472678,-1003.001071,0,0,1255.515352
HTR5BP,4729,-44.64123957,14.91159744,-997.1787566,0,0,1254.253017
LINC00999,11036,-44.10918473,14.69578593,-954.7547397,0,0,1244.665584
GAK,11505,-40.90517869,13.62838247,-951.8533364,0,0,1243.983916
COMMD4,22616,-44.50997265,14.84581595,-941.6032607,0,0,1241.547984
LIN52,26796,-44.90312246,14.95604611,-903.6259835,0,0,1232.130995
LOC102724135,24228,-19.26133001,6.425081268,-901.1484665,0,0,1231.494389
PCOTH,843,-44.53657291,14.8534974,-900.0397003,0,0,1231.208577
FXN,26783,-44.24827821,14.73898283,-889.57659,0,0,1228.483378
CD164,6593,-19.61461093,6.544995287,-889.4073497,0,0,1228.438877
MOB3A,23843,-19.4936591,6.491970256,-884.5611966,0,0,1227.158851
OR1J2,27804,-19.28775124,6.425094105,-876.5875335,0,0,1225.028301
GNG5,14301,-19.78620196,6.584738893,-875.1673797,0,0,1224.645612
EXTL3,14599,-43.7410127,14.57763058,-872.085646,0,0,1223.81179
CNPY3,9179,-19.93351238,6.651068428,-866.7331117,0,0,1222.352448
FAM174C,9423,-19.55533864,6.528117995,-866.1818727,0,0,1222.201349
LOC154449,23147,-19.34308801,6.443562215,-866.1000265,0,0,1222.178901
GAS2L2,1267,-19.93302264,6.650918781,-864.9703007,0,0,1221.868715
GATD3A,13139,-19.48265714,6.499071129,-857.2366288,0,0,1219.728082
URGCP,8355,-19.66412538,6.564545045,-856.8684477,0,0,1219.625417
NF1P1,2291,-19.44597223,6.463024666,-855.9008375,0,0,1219.355276
DNAH14,13507,-19.36092115,6.462624795,-855.2919772,0,0,1219.185047
OR8H1,16484,-43.78525815,14.58421586,-854.5158344,0,0,1218.967773
ANAPC11,18436,-19.60648144,6.545363253,-851.4213523,0,0,1218.098429
METRNL,7575,-19.51552597,6.497767311,-850.4600573,0,0,1217.827365
ARHGAP24,25938,-19.48705498,6.49562408,-850.2304475,0,0,1217.76255
P2RX1,125,-19.36648398,6.458282803,-848.2585678,0,0,1217.204791
MTPN,21155,-19.32304664,6.440821353,-847.9665296,0,0,1217.122014
LRR1,17487,-19.52146484,6.505156432,-846.2507815,0,0,1216.634798
UBLCP1,2532,-19.3876622,6.463004626,-846.0153787,0,0,1216.567831
TAF5L,21286,-19.22593404,6.407550765,-846.0092753,0,0,1216.566095
ADAMTSL4,13395,-19.34400233,6.450806125,-842.3690256,0,0,1215.52682
ZPBP2,17644,-19.26133351,6.433463328,-841.4657856,0,0,1215.267869
DES,9405,-19.62473306,6.540224882,-839.1475951,0,0,1214.601289
HERC2P9,27135,-19.76220672,6.588435356,-839.1032531,0,0,1214.588511
KIF22,21199,-20.30518531,6.771216324,-838.550067,0,0,1214.429012
HIPK2,7272,-19.67738676,6.554903761,-838.1153962,0,0,1214.303569
SHMT2,1482,-19.27487459,6.413532701,-838.0279035,0,0,1214.278307
MRPS5,20395,-19.53380108,6.51402686,-837.5214642,0,0,1214.132002
SPN,26260,-19.45037041,6.4858254,-836.2903292,0,0,1213.77577
OAS3,9839,-19.62913669,6.539691296,-836.0314752,0,0,1213.700766
CHRNA6,18063,-19.83705016,6.599440384,-835.9907818,0,0,1213.688972
TRPC4,13127,-19.50139289,6.501677012,-835.9206256,0,0,1213.668636
TBC1D22A,12732,-18.85611259,6.284072152,-835.0342464,0,0,1213.411482
RPL35P1,11571,-19.85979774,6.62111619,-834.9177229,0,0,1213.377645
ST6GALNAC4,19871,-19.99316997,6.659518131,-833.5407536,0,0,1212.977239
TM2D1,1654,-19.27345711,6.417822936,-832.8406951,0,0,1212.773278
LRRC23,9693,-19.67596345,6.561920633,-832.541781,0,0,1212.68611
RASD2,7078,-19.43309528,6.481776756,-832.2974676,0,0,1212.614828
PTTG1,22310,-19.72763561,6.575247478,-831.8754716,0,0,1212.491629
UBE2DNL,15562,-19.80012572,6.602809082,-831.8295203,0,0,1212.478208
ITGA10,22391,-19.59345139,6.52569878,-831.4037179,0,0,1212.353789
ETFRF1,16672,-19.42465837,6.474891479,-831.164403,0,0,1212.283819
PLPPR1,18828,-19.46338946,6.485319721,-830.8209883,0,0,1212.183358
MARS2,12698,-19.28799771,6.434874282,-830.7882522,0,0,1212.173778
UTY,7261,-20.11908312,6.68320153,-830.1799676,0,0,1211.995665
MAGEC1,15723,-19.75718587,6.576529688,-830.1723479,0,0,1211.993432
EAPP,24646,-19.33001189,6.452823933,-829.9971996,0,0,1211.942109
PDIA6,25377,-19.35804673,6.45110277,-829.7195778,0,0,1211.860723
NFATC3,17628,-19.30714859,6.429015439,-829.6150382,0,0,1211.830067
CYP2B6,11434,-19.53396756,6.512735189,-829.1715733,0,0,1211.699952
FGFBP2,4413,-19.41229552,6.460699423,-829.0535382,0,0,1211.665302
HBS1L,25877,-19.62389445,6.53627549,-827.8946809,0,0,1211.324707
LRRC23,797,-19.57764324,6.52397014,-827.7790961,0,0,1211.290695
RBMY1E,11421,-19.74748893,6.578202597,-827.6627931,0,0,1211.256465
SDK1,2778,-19.26164965,6.417724257,-826.7795757,0,0,1210.996278
PNCK,23405,-19.1276419,6.382033928,-825.264326,0,0,1210.548904
NRDE2,16681,-19.31171597,6.439321275,-824.9675919,0,0,1210.461146
SLC9B1P1,5333,-19.46898923,6.498263306,-824.5440949,0,0,1210.335815
CRACR2B,23591,-19.38764121,6.465796625,-824.5038857,0,0,1210.32391
REEP3,23082,-19.41509429,6.462085244,-823.5989239,0,0,1210.055742
ZNF365,15882,-43.694491,14.55939299,-823.4619763,0,0,1210.01512
BTBD3,25994,-19.22956379,6.398117923,-823.331122,0,0,1209.976297
RBM17,20960,-19.06215712,6.341969338,-823.2227294,0,0,1209.94413
LINC01140,27693,-19.29174228,6.433090225,-823.1570083,0,0,1209.924624
TRNAU1AP,14368,-19.72142838,6.563811677,-821.9621311,0,0,1209.569559
IL21R,10236,-19.43179407,6.485527642,-821.8847824,0,0,1209.546547
SYNE2,1124,-19.53275888,6.507375995,-821.8817013,0,0,1209.545631
RASSF4,14842,-19.45135915,6.490761159,-821.3498163,0,0,1209.3873
GPR173,6185,-19.91650901,6.639849386,-821.2751052,0,0,1209.365047
OR8H2,11613,-19.25069443,6.414052713,-820.6715276,0,0,1209.18516
SLC4A1,13082,-19.21176246,6.410668252,-820.3675497,0,0,1209.094487
ANTXR2,16510,-20.05851706,6.682484144,-820.2297478,0,0,1209.053365
MIEN1,17402,-19.32538999,6.451734769,-820.0338145,0,0,1208.994878
TBXT,4786,-19.26576549,6.413383837,-819.6533376,0,0,1208.881244
CENPV,19686,-19.43307077,6.467494486,-819.6124644,0,0,1208.869031
TMEM59,138,-19.63300412,6.54379255,-819.4132619,0,0,1208.8095
RHOXF2,19436,-44.84516355,14.93013345,-819.3749623,0,0,1208.798052
TXNDC11,17428,-19.29646315,6.432562847,-818.9596685,0,0,1208.673862
DOCK2,5496,-19.11447815,6.362695305,-818.5626397,0,0,1208.555044
LRRC2,10456,-19.2247527,6.402587518,-818.5164427,0,0,1208.541213
LINC00607,3743,-19.77444565,6.580767971,-818.265386,0,0,1208.466028
PDXDC2P,25850,-19.66454356,6.546241306,-818.0056494,0,0,1208.388206
SRF,16176,-19.12379564,6.375690054,-817.6529903,0,0,1208.282483
LOC105369958,19227,-19.30761542,6.424736813,-817.6253787,0,0,1208.274202
SLITRK3,8479,-19.33297648,6.447506678,-817.440302,0,0,1208.218687
PSEN2,9233,-19.39345308,6.458474944,-817.3621316,0,0,1208.195234
KRT8P47,22139,-19.47427139,6.503388378,-817.2183392,0,0,1208.152083
LLPHP3,24194,-19.68617614,6.550507782,-816.6571413,0,0,1207.983561
ATG10,25829,-19.13098947,6.378704465,-816.4267629,0,0,1207.91433
TPT1,17527,-19.8141343,6.592780312,-816.2617928,0,0,1207.864736
OGDH,26014,-19.46125382,6.501832566,-816.0797924,0,0,1207.810005
OTUD1,16559,-19.38956401,6.468895488,-815.9201799,0,0,1207.761991
NDUFAF3,26278,-19.21434114,6.40931534,-815.708712,0,0,1207.698356
GABARAPL2,11089,-19.48164936,6.490320684,-815.7004472,0,0,1207.695869
ADAMTS6,27781,-19.40127962,6.459692884,-815.6433622,0,0,1207.678686
CREB3L2,23463,-19.5057552,6.497325976,-815.6049386,0,0,1207.66712
PANX3,8356,-19.2471885,6.412866565,-815.5598424,0,0,1207.653543
LINC00472,4178,-18.96844358,6.334012371,-815.4273388,0,0,1207.613646
CD52,6221,-19.4114892,6.474542552,-815.0791485,0,0,1207.508759
ASB16-AS1,20040,-19.28300842,6.419073589,-814.9655596,0,0,1207.474527
H2AC16,5686,-19.17928367,6.40405142,-814.8354561,0,0,1207.435309
SLC6A17,22120,-19.13717754,6.376309351,-814.7692981,0,0,1207.415363
ARPC5,6637,-19.53195906,6.506947379,-814.3598451,0,0,1207.291862
GABRA2,24948,-19.49667559,6.507211615,-814.335259,0,0,1207.284443
AFAP1L1,20946,-19.45165063,6.480561817,-813.8652486,0,0,1207.142553
OPN5,19396,-19.94122251,6.656703192,-813.661215,0,0,1207.080919
CASC15,13509,-19.41372904,6.474257313,-813.4283215,0,0,1207.010539
F11,17403,-19.37475458,6.462297273,-813.4203512,0,0,1207.008129
DHX35,15817,-19.21154203,6.396669809,-813.3445908,0,0,1206.985228
SUV39H1,19920,-19.14242206,6.369217915,-813.195095,0,0,1206.940027
REPS2,4033,-19.5851128,6.518169139,-813.1443798,0,0,1206.92469
SLC7A1,9376,-19.28542221,6.41728447,-812.832532,0,0,1206.830351
PRDM4,10469,-19.27087539,6.420749133,-812.7331195,0,0,1206.800265
TMTC3,7233,-19.78411714,6.599373178,-812.5076542,0,0,1206.732011
SEPTIN11,23,-19.17354526,6.383181813,-812.4113114,0,0,1206.702837
HAUS3,21043,-19.44702754,6.472402266,-812.2619523,0,0,1206.657598
NR2C2,9870,-19.2666386,6.426650531,-812.1788992,0,0,1206.632437
NOXO1,14284,-19.24005593,6.40676531,-812.0528228,0,0,1206.594235
DPY19L2P2,20266,-18.9200353,6.294286229,-811.994332,0,0,1206.576508
MKI67,8964,-19.68423154,6.559402482,-811.8740762,0,0,1206.540057
CASP8,22380,-19.26263172,6.419611667,-811.8053538,0,0,1206.519222
FLJ16779,11394,-19.91989629,6.621427586,-811.6281998,0,0,1206.465503
CCDC179,21857,-19.41086202,6.48055416,-811.265943,0,0,1206.355597
RNF144A,12431,-19.38261703,6.458049855,-810.6737364,0,0,1206.175766
BHMT2,18251,-19.07374927,6.354795079,-810.6041431,0,0,1206.15462
CHST6,16969,-19.68624298,6.548523914,-810.5114428,0,0,1206.126448
GRASP,25043,-19.67524309,6.560121632,-810.4387175,0,0,1206.104344
UVSSA,1519,-19.62544565,6.546171286,-809.9499435,0,0,1205.955705
BRF2,63,-19.45732711,6.4898585,-809.9275838,0,0,1205.948902
LOC107986637,15031,-19.8914325,6.62837906,-809.8386605,0,0,1205.921844
MASTL,123,-19.68905532,6.553184184,-809.8291034,0,0,1205.918936
PRR30,7515,-19.81152532,6.592992122,-809.7982735,0,0,1205.909554
CLDN3,24320,-19.35648455,6.457284921,-809.7744432,0,0,1205.902301
SPRTN,16256,-19.44874924,6.489995198,-809.5154554,0,0,1205.823461
LYZL4,20034,-19.38494749,6.453107491,-809.51278,0,0,1205.822646
ZNF700,413,-19.41809539,6.469995877,-809.4102617,0,0,1205.791427
SLC29A2,16203,-19.31227655,6.426166915,-809.065843,0,0,1205.686499
TDRD12,22785,-19.57702958,6.517494304,-808.9879438,0,0,1205.662758
C1orf194,13094,-19.18505342,6.383338197,-808.7804782,0,0,1205.599511
SIX4,19206,-19.14245625,6.381615676,-808.6097328,0,0,1205.54744
ZNF613,17679,-19.41332603,6.477762839,-808.4420008,0,0,1205.496272
BSG,27745,-19.63434788,6.54365667,-808.2720387,0,0,1205.444407
LOC105379332,16422,-19.39626999,6.464356983,-808.2250864,0,0,1205.430076
HINT3,15909,-19.32367514,6.443352583,-808.1105789,0,0,1205.395121
PDCD10,25866,-19.29489014,6.44245496,-808.0251261,0,0,1205.36903
TEAD3,19282,-19.64457787,6.557136429,-807.981004,0,0,1205.355557
FOXN3-AS1,10401,-19.14305221,6.371445943,-807.7549845,0,0,1205.286523
STAR,2567,-19.2818406,6.428913004,-807.695256,0,0,1205.268275
REP15,4529,-19.41904412,6.477100049,-807.6292176,0,0,1205.248096
CDH16,18656,-44.66757614,14.87073891,-807.5402556,0,0,1205.22091
LOC101927531,25411,-19.00500861,6.332549091,-807.4136894,0,0,1205.182223
LOC100129603,6426,-19.70568746,6.565572493,-807.2411048,0,0,1205.129456
CLNK,24619,-19.41029126,6.472098473,-807.0670721,0,0,1205.076229
TMEM65,13145,-19.86309256,6.613406119,-807.0374398,0,0,1205.067164
FOXP4,949,-20.0146382,6.657919441,-807.0169601,0,0,1205.060899
MRPS18B,21671,-19.02138327,6.335067352,-806.8898368,0,0,1205.022004
VN1R1,9923,-19.34867002,6.443971752,-806.7214244,0,0,1204.970462
ANKRD16,18426,-19.19550133,6.407346748,-806.7099803,0,0,1204.966959
TEKT5,15038,-19.61443533,6.533419767,-806.6363629,0,0,1204.944423
METRNL,4302,-19.22575069,6.393155094,-806.5360248,0,0,1204.913702
FSCN2,17803,-19.21166593,6.402801449,-806.5065009,0,0,1204.904661
LINC01210,17945,-19.3736427,6.458299035,-805.935014,0,0,1204.729567
DIPK1B,18688,-19.5150691,6.501354546,-805.934137,0,0,1204.729298
ALG14,5387,-19.81194098,6.60133728,-805.6526786,0,0,1204.642995
FHOD1,12990,-19.29524307,6.429629237,-805.6179332,0,0,1204.632337
CARF,20696,-19.68103577,6.567076613,-805.5234296,0,0,1204.603348
ADGRG7,22877,-19.16904323,6.381151177,-805.4971992,0,0,1204.5953
MORC2,13091,-19.14458033,6.381921056,-805.1626262,0,0,1204.492621
GRHL3,8564,-18.86666125,6.279118319,-804.9740343,0,0,1204.434714
SBDS,24383,-19.92933537,6.650255084,-804.9373804,0,0,1204.423457
ANO2,16027,-19.70265312,6.562098872,-804.6825002,0,0,1204.345158
ZNF516-DT,1132,-19.49928942,6.503948154,-804.6285038,0,0,1204.328565
KIF25,11151,-19.72609084,6.571252228,-804.5911002,0,0,1204.317071
ACKR1,27855,-19.56707746,6.525559753,-804.3877298,0,0,1204.254558
ZNF318,6881,-19.19921418,6.407191355,-804.1743331,0,0,1204.188938
RAB25,22321,-19.45892616,6.476296632,-804.1187177,0,0,1204.171831
FAM83B,19110,-19.34197835,6.443847831,-803.7954093,0,0,1204.072352
LRRC8C,1778,-19.06120135,6.356648468,-803.7700355,0,0,1204.064542
DPPA4,22540,-19.06927879,6.362630302,-803.5774703,0,0,1204.00526
GAGE2E,21975,-19.5458369,6.512705995,-803.441273,0,0,1203.963317
DFFA,3590,-19.13132944,6.373912343,-803.3404937,0,0,1203.932275
NDUFA3,27509,-19.476693,6.480857509,-803.3112344,0,0,1203.923262
KLLN,12865,-19.29089326,6.429687888,-803.1112916,0,0,1203.861654
ZFY,11222,-19.45573802,6.475471658,-802.9700766,0,0,1203.818128
SNAI2,17977,-19.28765372,6.428688931,-802.7767487,0,0,1203.758521
LAIR2,13211,-19.23602145,6.407734274,-802.5220212,0,0,1203.67995
SERPINA11,6036,-19.20730326,6.410109229,-802.4619773,0,0,1203.661424
EEPD1,11356,-19.57214295,6.517715513,-802.266408,0,0,1203.601068
ARSH,27298,-19.40476594,6.465340538,-802.1705657,0,0,1203.571482
F11R,17312,-19.34461493,6.455119512,-802.0025384,0,0,1203.519598
ZNF589,7427,-19.49494387,6.478369044,-801.969354,0,0,1203.50935
MDFIC,25905,-19.50596658,6.497222363,-801.9648466,0,0,1203.507958
LINC02345,18658,-20.01285202,6.657233595,-801.7449836,0,0,1203.440039
NR4A1,12754,-19.30929938,6.425070434,-801.7193422,0,0,1203.432116
SELENOH,6831,-19.40690898,6.470731265,-801.7107144,0,0,1203.42945
DCN,9272,-19.98703015,6.656736966,-801.533941,0,0,1203.374818
UTRN,9399,-19.57895831,6.521318121,-801.4653028,0,0,1203.353601
RANBP6,19535,-18.97034043,6.326370208,-801.4583725,0,0,1203.351458
PSMC3IP,9672,-19.09437813,6.360525372,-801.4078442,0,0,1203.335837
COPB2,3729,-19.1402919,6.383845357,-801.3832785,0,0,1203.328242
ENO2,19015,-19.44432189,6.472399965,-801.348985,0,0,1203.317638
C12orf43,6483,-19.60918552,6.544304398,-801.1754232,0,0,1203.263963
TMEM106B,4931,-19.83572624,6.600922655,-800.9895457,0,0,1203.206459
ZBTB2,12497,-19.63588007,6.54154735,-800.8473142,0,0,1203.162444
INHBB,17157,-20.17571676,6.727399697,-800.8340432,0,0,1203.158337
FAM149A,13271,-19.1009439,6.363606645,-800.7274962,0,0,1203.125356
NFKBIZ,25615,-19.73742751,6.569722884,-800.6120097,0,0,1203.089601
PM20D2,22442,-19.58434396,6.518338396,-800.5977256,0,0,1203.085178
GPR182,18650,-19.53657118,6.521087751,-800.4740957,0,0,1203.046892
SLU7,8093,-19.44338326,6.473132924,-800.4123853,0,0,1203.027778
ZNF672,10094,-19.38453089,6.471731858,-800.3908717,0,0,1203.021114
BUD13,6502,-19.38616985,6.460980236,-800.3477785,0,0,1203.007764
MAML2,9414,-19.55834621,6.514444194,-800.1716461,0,0,1202.95319
MYH15,3654,-20.10351397,6.695471082,-800.0801793,0,0,1202.924843
TAT,6291,-19.83071009,6.618417563,-800.072143,0,0,1202.922352
NECAB3,24198,-19.71040021,6.558614579,-799.9996694,0,0,1202.899887
ZFR2,645,-19.61562863,6.534830027,-799.9651074,0,0,1202.889172
FOCAD,833,-19.67552742,6.54718411,-799.9507954,0,0,1202.884735
TTTY18,9596,-19.49115205,6.501976008,-799.8199943,0,0,1202.844178
SIGMAR1,16752,-19.430822,6.485064386,-799.7982563,0,0,1202.837437
TEX13D,8,-19.17993377,6.397097325,-799.7855692,0,0,1202.833503
DOK7,803,-19.07849742,6.371131985,-799.5824725,0,0,1202.770506
NPAP1P7,16688,-19.63337582,6.531695874,-799.5309555,0,0,1202.754522
PIGR,2042,-19.68582318,6.556643582,-799.4173882,0,0,1202.719282
KRT76,21005,-19.38477996,6.458089085,-799.3752286,0,0,1202.706198
PLA2G3,7825,-19.79982838,6.606384344,-799.2841101,0,0,1202.677915
WNT2,16237,-19.07319628,6.35192885,-799.2381395,0,0,1202.663645
ABHD17A,6208,-19.54784908,6.509879307,-799.210484,0,0,1202.655059
FAM177B,15941,-19.46173803,6.497210308,-799.123552,0,0,1202.628068
DDHD2,6712,-19.58552651,6.528160642,-799.0196046,0,0,1202.595788
GSTM1,16380,-19.23701178,6.410441047,-798.9093647,0,0,1202.561547
PDE9A,22682,-19.37389788,6.462085363,-798.8690054,0,0,1202.54901
MTHFSD,23151,-19.48038251,6.485757222,-798.5825516,0,0,1202.459996
CCZ1B,27084,-19.4813973,6.482570808,-798.541553,0,0,1202.447252
CD40LG,13729,-19.51457483,6.502105502,-798.5366647,0,0,1202.445732
LCE1B,13801,-19.1294519,6.373266789,-798.4640108,0,0,1202.423146
BRD7,25284,-19.83266159,6.612546085,-798.4595352,0,0,1202.421754
PLA2R1,7437,-19.41425619,6.476425232,-798.3540844,0,0,1202.388966
SPG21,23713,-19.39693733,6.469725673,-798.2280436,0,0,1202.349768
GLIS1,4597,-20.42439797,6.803609018,-798.2015664,0,0,1202.341532
LRATD2,19679,-19.10614745,6.355428689,-798.0728484,0,0,1202.301489
LINC01602,27427,-19.24716186,6.422358629,-797.9587993,0,0,1202.266002
LOC101928622,13179,-20.08041598,6.706791051,-797.9475537,0,0,1202.262502
POMGNT2,24402,-19.27502273,6.419979443,-797.6839029,0,0,1202.180433
TMED7,27696,-19.33425644,6.435703237,-797.593163,0,0,1202.152178
SLC30A2,16855,-19.45448155,6.480486266,-797.5706728,0,0,1202.145174
HMGN2P46,8574,-19.17330098,6.3829652,-797.5679893,0,0,1202.144339
RIC1,11145,-19.56199838,6.508181493,-797.4418234,0,0,1202.105043
ZNF136,6950,-19.46602765,6.49224359,-797.2756224,0,0,1202.053263
NRN1L,6630,-19.60661445,6.545951447,-797.2497915,0,0,1202.045214
DNAJB1,8650,-19.17930303,6.400961929,-797.055441,0,0,1201.984641
POTEA,17285,-19.32208838,6.436971034,-797.0541959,0,0,1201.984253
PUS1,2597,-19.22592667,6.413431871,-797.0313238,0,0,1201.977123
MAPKAP1,8169,-19.68754506,6.556685293,-796.4921596,0,0,1201.808957
LINC02647,8317,-19.18402276,6.398644025,-796.479961,0,0,1201.805151
CTSB,11198,-19.20108104,6.402597592,-796.2708124,0,0,1201.73987
PTDSS1,5736,-19.57725725,6.519173075,-796.2501563,0,0,1201.733421
RBL1,19034,-19.57319561,6.521797797,-796.030719,0,0,1201.664898
DCBLD2,21237,-19.57375218,6.511800602,-795.9013916,0,0,1201.6245
CTH,24283,-19.4084021,6.453016879,-795.8581354,0,0,1201.610986
BOLA2B,6215,-19.27295226,6.417581252,-795.818996,0,0,1201.598757
ARHGAP33,18146,-19.2668922,6.416870401,-795.6607928,0,0,1201.549317
NDN,25921,-19.08179314,6.356123085,-795.443121,0,0,1201.48127
CXCL6,1186,-19.23467881,6.410770783,-795.3091042,0,0,1201.43936
RAD51AP2,14007,-19.58921992,6.516936366,-795.2980238,0,0,1201.435895
ELAC2,8765,-19.49354694,6.501371643,-795.1361065,0,0,1201.385245
CYP4Z1,22344,-19.95429994,6.652647301,-795.1327549,0,0,1201.384196
CDCP1,26249,-19.64049231,6.550410352,-795.1207009,0,0,1201.380425
BRICD5,14112,-19.0748159,6.354876914,-795.0851365,0,0,1201.369298
DRD5,11454,-19.49985052,6.489800512,-795.0517102,0,0,1201.358838
GLIS2,16654,-19.31751036,6.453016255,-794.9134433,0,0,1201.315567
LOC105371129,24768,-19.32664544,6.429941353,-794.8183812,0,0,1201.285811
ZNF74,24322,-19.55419214,6.516823834,-794.8173755,0,0,1201.285496
TMEM249,807,-19.11276975,6.364112674,-794.5380637,0,0,1201.198034
KCNJ8,3629,-19.95905422,6.645050766,-794.2483856,0,0,1201.107278
SLC7A3,7378,-19.23026436,6.398273253,-794.1552941,0,0,1201.078101
GRAPL,24925,-19.22286241,6.408135957,-794.1324403,0,0,1201.070938
AASS,10878,-19.12360122,6.377931553,-794.0807304,0,0,1201.054728
IRAIN,17509,-19.16777948,6.384136808,-794.0697203,0,0,1201.051276
FCF1,2747,-19.12759331,6.377827772,-794.0151903,0,0,1201.034181
ASB3,22581,-19.56801893,6.50904103,-793.8992632,0,0,1200.997831
LOC107987276,14144,-20.02114923,6.657338129,-793.6668002,0,0,1200.924915
OCRL,3604,-19.50074819,6.49721819,-793.6447017,0,0,1200.917982
IL34,25036,-19.94644453,6.65307291,-793.5924539,0,0,1200.901589
CHRNA3,12091,-19.57490145,6.514512119,-793.5762924,0,0,1200.896517
KRTAP1-1,22860,-19.84376461,6.601927836,-793.5675342,0,0,1200.893769
RPL7P27,22434,-19.29280494,6.435486076,-793.4480339,0,0,1200.856267
PSMD3,15989,-19.50940553,6.497691373,-793.418158,0,0,1200.846889
PCDHGB4,13234,-19.19169198,6.391212797,-793.3658701,0,0,1200.830476
YAE1,21574,-19.91719594,6.630058973,-793.3001977,0,0,1200.80986
MZT1,22816,-19.29216817,6.433700277,-793.2014665,0,0,1200.77886
MPHOSPH8,21621,-19.10892266,6.366231296,-793.1708883,0,0,1200.769258
SYT6,23519,-19.57020844,6.527583018,-793.1498659,0,0,1200.762656
LY6H,7696,-19.80603561,6.593798961,-793.1243792,0,0,1200.754652
URM1,5956,-19.68017881,6.557048371,-792.9938249,0,0,1200.713645
KCNJ4,13201,-19.5554247,6.507836048,-792.9631564,0,0,1200.704011
ZFAND2B,5430,-18.87557365,6.295071656,-792.8658915,0,0,1200.673452
RTN4RL2,3163,-19.34124149,6.437044108,-792.5655043,0,0,1200.579041
LINC02668,13306,-19.1964341,6.397342228,-792.1889088,0,0,1200.460601
PLOD1,799,-19.29950632,6.425066422,-791.9255107,0,0,1200.377711
GAL,4965,-19.36068057,6.445403479,-791.7864355,0,0,1200.333928
STX11,20888,-18.81509617,6.279509641,-791.7691583,0,0,1200.328488
GRXCR2,12126,-20.01867276,6.66628725,-791.610123,0,0,1200.278406
LINC02731,8612,-19.59150789,6.532975903,-791.5321263,0,0,1200.253839
TRIM49D1,1789,-18.9807422,6.333970967,-791.5277749,0,0,1200.252468
RIOK1,15389,-19.82908038,6.616211852,-791.2982834,0,0,1200.18016
PCP4L1,14609,-19.40088262,6.488502384,-791.2733006,0,0,1200.172287
P2RY6,12909,-19.68071245,6.554885717,-791.2268772,0,0,1200.157655
NCK1,6515,-19.90014377,6.626406623,-791.0596722,0,0,1200.104946
DENND1A,20831,-19.34703424,6.454647289,-791.0061453,0,0,1200.088068
NAT14,18108,-19.54225817,6.507671251,-790.9726769,0,0,1200.077515
NDFIP1,25851,-19.05654688,6.375262564,-790.9560682,0,0,1200.072277
F2RL2,7619,-19.15822139,6.395152654,-790.9486473,0,0,1200.069937
ZNF251,1880,-19.63390647,6.552469003,-790.9345531,0,0,1200.065492
SHANK2-AS3,10956,-19.11806033,6.359267035,-790.8694651,0,0,1200.044964
DNAJB14,18183,-20.14726797,6.711637446,-790.831895,0,0,1200.033114
TMEM220,22924,-19.34505808,6.453807123,-790.7426143,0,0,1200.00495
VIPR2,5026,-19.50297931,6.507816993,-790.6765346,0,0,1199.984102
AFG3L1P,6326,-18.97470345,6.331963188,-790.6658923,0,0,1199.980744
GLA,11555,-19.45255114,6.474497148,-790.6414658,0,0,1199.973037
LXN,3550,-19.58403969,6.517141653,-790.5971661,0,0,1199.959058
ZNF217,26986,-19.72554013,6.575406261,-790.4561493,0,0,1199.914552
FKBP10,22642,-19.68541752,6.566284966,-790.4056148,0,0,1199.8986
RNPC3,2197,-19.91608046,6.635862591,-790.3477657,0,0,1199.880337
AAAS,23837,-19.98727231,6.662689667,-790.3466037,0,0,1199.87997
OR1D4,22751,-19.09996139,6.387380181,-790.1914756,0,0,1199.830987
RELL2,27849,-19.0725095,6.357799538,-790.1371538,0,0,1199.81383
ENTR1,16818,-19.17901405,6.403444267,-790.128372,0,0,1199.811057
KCNJ2,24094,-18.83814578,6.280942717,-790.0794005,0,0,1199.795588
MARCHF11,7929,-19.17390405,6.395002227,-790.0348897,0,0,1199.781528
GGTLC1,27780,-18.98994866,6.311319873,-789.8707484,0,0,1199.729667
TRIM55,13761,-19.593847,6.537816945,-789.6024173,0,0,1199.644852
FTHL17,20166,-19.47666356,6.485908343,-789.6003465,0,0,1199.644197
GJA5,810,-19.34004975,6.448508062,-789.5964086,0,0,1199.642952
FBXL12,9457,-19.29145622,6.436642376,-789.584333,0,0,1199.639134
NCF2,7552,-19.42534931,6.469302998,-789.575465,0,0,1199.636331
CRPPA,8374,-19.23293212,6.409700438,-789.5602266,0,0,1199.631512
SYNGR1,2834,-19.4801304,6.502833133,-789.3763706,0,0,1199.573369
ZFP42,25936,-19.64482575,6.558970488,-789.3100011,0,0,1199.552375
UPF3A,22448,-19.66658824,6.562396316,-789.2690663,0,0,1199.539425
JTB,27504,-19.5660639,6.525196171,-789.1792414,0,0,1199.511006
CCDC184,17727,-19.27660529,6.426827688,-789.1754737,0,0,1199.509813
